@relation FeaturesSetC_IG

@attribute MFCC5_Dias numeric
@attribute MFCC5_Sys numeric
@attribute LPC_Coefficient5 numeric
@attribute LPC_Coefficient4 numeric
@attribute atomFreq6 numeric
@attribute MFCC6_S2 numeric
@attribute atomFreq5 numeric
@attribute atomFreq7 numeric
@attribute MFCC5_S2 numeric
@attribute atomFreq8 numeric
@attribute atomFreq9 numeric
@attribute atomFreq10 numeric
@attribute MFCC6_S1 numeric
@attribute LPC_Coefficient6 numeric
@attribute atomFreq4 numeric
@attribute MFCC6_Sys numeric
@attribute LPC_Coefficient9 numeric
@attribute atomFreq13 numeric
@attribute atomFreq3 numeric
@attribute MFCC6_Dias numeric
@attribute LPC_Coefficient2 numeric
@attribute atomFreq11 numeric
@attribute LPC_Coefficient10 numeric
@attribute atomFreq14 numeric
@attribute atomFreq12 numeric
@attribute LPC_Coefficient8 numeric
@attribute MFCC5_S1 numeric
@attribute atomFreq2 numeric
@attribute MFCC2_S2 numeric
@attribute LPC_Coefficient14 numeric
@attribute atomFreq15 numeric
@attribute LPC_Coefficient15 numeric
@attribute atomFreq1 numeric
@attribute atomLen6 numeric
@attribute LPC_Coefficient11 numeric
@attribute MFCC4_S2 numeric
@attribute atomLen7 numeric
@attribute MFCC3_Dias numeric
@attribute MFCC13_Dias numeric
@attribute MFCC2_S1 numeric
@attribute MFCC7_Sys numeric
@attribute atomLen5 numeric
@attribute atomLen8 numeric
@attribute LPC_Coefficient3 numeric
@attribute atomLen4 numeric
@attribute MFCC7_Dias numeric
@attribute MFCC9_Dias numeric
@attribute atomLen9 numeric
@attribute LPC_Coefficient7 numeric
@attribute MFCC1_S1 numeric
@attribute MFCC12_Dias numeric
@attribute atomLen1 numeric
@attribute atomLen11 numeric
@attribute MFCC1_S2 numeric
@attribute MFCC4_Sys numeric
@attribute LPC_Coefficient13 numeric
@attribute atomLen13 numeric
@attribute LPC_Coefficient12 numeric
@attribute MFCC11_Dias numeric
@attribute atomLen3 numeric
@attribute MFCC13_Sys numeric
@attribute MFCC2_Dias numeric
@attribute atomLen10 numeric
@attribute atomPos4 numeric
@attribute atomPos3 numeric
@attribute atomLen2 numeric
@attribute MFCC3_Sys numeric
@attribute atomPos1 numeric
@attribute atomPos2 numeric
@attribute MFCC9_S1 numeric
@attribute MFCC4_S1 numeric
@attribute MFCC4_Dias numeric
@attribute MFCC1_Dias numeric
@attribute atomAmp2 numeric
@attribute atomPos5 numeric
@attribute MFCC9_Sys numeric
@attribute MFCC14_Dias numeric
@attribute atomLen15 numeric
@attribute atomPos11 numeric
@attribute atomAmp1 numeric
@attribute MFCC10_Dias numeric
@attribute atomAmp3 numeric
@attribute MFCC9_S2 numeric
@attribute atomPos14 numeric
@attribute LPC_Coefficient16 numeric
@attribute MFCC8_Dias numeric
@attribute MFCC14_Sys numeric
@attribute atomLen14 numeric
@attribute atomLen12 numeric
@attribute atomPos6 numeric
@attribute MFCC3_S2 numeric
@attribute MFCC12_Sys numeric
@attribute MFCC7_S2 numeric
@attribute atomPos15 numeric
@attribute MFCC10_Sys numeric
@attribute atomPos8 numeric
@attribute MFCC11_Sys numeric
@attribute MFCC2_Sys numeric
@attribute atomPos12 numeric
@attribute MFCC3_S1 numeric
@attribute atomAmp4 numeric
@attribute atomPos10 numeric
@attribute MFCC10_S1 numeric
@attribute atomPos9 numeric
@attribute MFCC1_Sys numeric
@attribute MFCC7_S1 numeric
@attribute atomPos7 numeric
@attribute MFCC10_S2 numeric
@attribute MFCC8_S1 numeric
@attribute atomPos13 numeric
@attribute MFCC12_S2 numeric
@attribute MFCC8_S2 numeric
@attribute MFCC14_S1 numeric
@attribute atomAmp5 numeric
@attribute MFCC13_S1 numeric
@attribute atomAmp6 numeric
@attribute Class {abnormal,normal}

@data
-0.017311,-0.21645,0.083696,-0.004761,0.021176,-0.27814,0.026521,0.025288,0.077472,0.021998,0.018966,0.020302,-0.4027,0.10413,0.023335,-0.18055,0.001826,0.022872,0.02683,-0.061267,-0.7047,0.021279,-0.003377,0.023232,0.022255,0.034277,-0.074837,0.021587,6.1046,0.004406,0.023797,0.007583,0.022821,122.95,-0.011569,1.2237,143.16,1.0095,-0.040419,6.3371,-0.016373,125.47,130.53,-0.19931,114.53,0.062638,0.038289,145.68,0.073517,-6.2211,-0.029485,119.58,199.58,-9.5516,0.95209,0.002331,137.26,-0.003129,-0.047137,87.579,-0.06197,6.3183,132.21,472.42,200,132.21,1.0535,65.684,42.316,-0.047665,0.98504,1.1835,-15.59,3.5922,394.84,0.032549,0.01148,210.53,220.42,4.6176,-0.087342,2.8357,-0.11712,186.32,0.021487,-0.2594,-0.027855,185.26,159.16,288.11,1.925,0.001688,-0.14983,296,-0.10951,230.32,-0.022742,6.4146,279.16,2.4229,2.1935,338.74,-0.07077,262.63,-14.775,-0.28517,218.95,-0.080819,-0.20629,304.63,0.003802,-0.27926,-0.021469,1.6885,-0.038774,1.3349,normal
-0.078035,-0.1352,0.013878,-0.07997,0.022252,0.089634,0.018415,0.017439,0.32265,0.015904,0.020926,0.018136,0.10914,0.051439,0.014648,0.030876,0.049061,0.018066,0.016323,0.18714,-0.59124,0.017578,0.036552,0.020787,0.021275,0.055608,0.52973,0.015276,5.7997,-0.022344,0.026786,-0.006893,0.01716,171.43,0.015441,1.3449,198.86,1.8406,-0.085305,5.4504,0.097328,182.86,205.71,-0.27806,190.86,0.18135,0.091731,195.43,0.057099,-9.9166,0.04584,192,182.86,-9.1783,1.2277,-0.022377,241.14,-0.007497,-0.03498,140.57,-0.07058,6.1425,234.29,237,344,201.14,2.0594,424,230.86,-0.040127,1.6076,1.3373,-17.177,4.1818,296.86,0.11017,-0.009921,210.29,332.43,5.6769,-0.15718,2.2051,-0.028233,267.14,0.020234,-0.22202,-0.003174,192,218.29,475.71,2.6845,0.046214,0.11906,371.86,-0.097968,298.86,-0.041012,6.1535,315.86,2.9577,1.9017,307.57,-0.093209,294.86,-16.257,-0.038475,333.43,-0.095736,-0.15124,289.57,-0.027429,-0.055222,-0.022064,1.419,-0.058541,1.0737,normal
-0.36297,-0.38221,0.018167,-0.091804,0.012695,0.48544,0.016036,0.016345,0.31048,0.017784,0.01141,0.01506,0.085436,0.071131,0.014648,0.60338,0.043132,0.014648,0.014237,0.81604,-0.54089,0.013929,0.018477,0.019531,0.021484,0.066508,0.079672,0.01141,5.2449,-0.012697,0.022101,-0.005464,0.015419,162.53,0.00205,1.6169,176,-0.5,-0.009868,5.6853,-0.078418,175.16,229.89,-0.27315,190.32,0.009971,0.28913,203.79,0.081279,-2.8026,-0.097611,114.53,243.37,-4.3366,1.8791,-0.012943,255.16,-0.008356,-0.01301,202.11,-0.011276,5.0713,179.37,411.37,484.63,188.63,-0.21348,54.105,465.26,0.090036,1.4536,2.0844,-8.4822,3.8654,219.05,0.20256,0.000311,153.26,319.37,5.7435,-0.31665,2.7605,0.095784,391.58,0.009392,-0.36836,-0.003162,192,210.53,234.63,1.4455,-0.050253,0.10822,296.21,-0.25039,310.11,0.014581,5.1608,325.26,1.8064,2.2529,410.84,-0.09345,357.26,-7.6488,-0.16042,277.68,-0.20852,-0.38966,415.79,-0.028785,-0.3166,0.016905,1.8347,-0.053332,1.4735,abnormal
0.90731,0.090123,0.032378,-0.086128,0.014526,0.15125,0.015808,0.015869,0.60951,0.014526,0.016479,0.015076,-0.24776,0.083693,0.014526,-0.26463,0.050092,0.019531,0.013855,0.25125,-0.58925,0.021057,0.016246,0.021729,0.020508,0.070538,0.25493,0.016479,5.5258,-0.019893,0.022949,-0.000809,0.026367,210,-0.004847,1.6318,243,2.9912,0.018747,6.1211,-0.079602,199,211,-0.28501,220,-0.088772,-0.2221,231,0.089146,-6.7164,0.000738,126,189,-11.572,1.1216,-0.026084,230,-0.019924,-0.094289,235,0.008012,5.5866,167,255.12,277.75,186,1.3062,47.5,212.5,-0.058147,1.2014,2.0871,-16.372,2.8022,247.25,-0.012857,0.032934,191,294.38,3.8567,-0.19728,2.0798,-0.13934,335.62,0.029457,-0.34289,0.021458,201,222,347.12,2.7581,0.002608,0.020205,306.12,-0.14776,368.5,-0.079176,6.3252,298.25,2.554,1.7547,361.12,-0.0138,253,-11.32,-0.23586,319.88,-0.13671,-0.20216,342,-0.035786,-0.1821,-0.025737,1.6298,-0.027173,1.3403,abnormal
0.1488,0.16834,-0.01222,-0.097496,0.01213,0.21151,0.011667,0.011308,0.23549,0.015985,0.014905,0.015419,0.22915,0.036724,0.013055,0.41061,0.036065,0.014751,0.013466,0.3955,-0.57295,0.015831,0.02725,0.017784,0.018246,0.043821,0.43181,0.013877,5.7299,-0.001994,0.019428,-0.005289,0.012233,236.63,0.018746,1.2652,176,2.0495,-0.087455,5.2931,0.042115,254.32,231.58,-0.24328,274.53,0.058488,0.068883,195.37,0.04547,-6.433,-0.076609,256,217.26,-4.6393,1.8517,0.004055,202.95,0.010648,0.060323,225.68,-0.078756,5.4786,207.16,353.26,408.42,240.84,2.1034,236.63,410.32,-0.054814,1.787,1.9958,-9.4868,2.7237,306.74,0.052762,0.084578,267.79,440.95,3.5494,-0.24875,2.3118,0.006577,395.37,-0.004598,-0.2161,0.055283,162.53,154.11,447.79,2.3223,-0.072223,0.051967,344.63,-0.21116,334.11,0.068332,5.3691,282.74,2.66,1.8016,435.16,-0.17348,371.47,-8.7927,-0.015516,436.95,-0.10084,-0.1968,371.05,-0.027042,-0.14941,0.0541,1.6225,-0.074337,1.4156,abnormal
0.049712,0.035686,-0.014941,-0.10445,0.014365,-0.006378,0.013798,0.014302,0.21436,0.016255,0.014617,0.01594,0.007204,0.034136,0.015751,0.048263,0.048671,0.014239,0.009325,0.12568,-0.50286,0.020917,0.030189,0.022114,0.017263,0.053584,0.31354,0.016633,5.8173,-0.006023,0.019216,-0.006757,0.008947,218.84,0.020791,1.0112,307.61,2.3508,-0.064225,5.7006,0.04363,205.42,180.65,-0.24772,215.74,0.11241,0.017024,200.26,0.053175,-3.2093,-0.016493,156.9,239.48,-2.3129,0.84938,0.000721,157.94,0.010518,-0.048145,115.61,-0.07349,6.6234,217.81,300.65,135.48,187.87,2.3492,30.452,539.61,-0.058253,1.2236,0.8015,-8.3407,4.1179,325.68,0.013179,-0.014496,213.68,305.29,6.9526,-0.06764,2.7874,-0.022428,317.03,-0.002001,-0.10276,-0.009038,174.45,184.77,332.9,2.6346,-0.022052,0.008517,367.1,-0.075747,413.94,-0.040449,6.3256,370.71,2.9129,2.3492,329.42,-0.062788,311.48,-7.507,-0.032109,288,-0.029197,-0.078402,301.42,-0.026169,-0.062343,-0.010697,1.859,-0.039499,1.6823,normal
0.19378,0.15763,0.057635,-0.059444,0.018606,0.038545,0.016396,0.018298,0.25683,0.017218,0.017681,0.01876,-0.02072,0.070013,0.018144,0.31876,0.018842,0.018606,0.017064,0.3081,-0.6618,0.017424,0.01284,0.019428,0.020868,0.034384,0.48053,0.02205,5.8017,-0.008785,0.020816,-0.00699,0.024568,157.47,0.009133,1.2533,187.79,1.13,-0.030724,5.5454,0.19783,211.37,238.32,-0.22,160,0.16395,0.034878,223.16,0.061723,-10.611,-0.02492,180.21,219.79,-7.1561,1.5587,-0.000232,194.53,0.005843,-0.050081,168.42,-0.048931,5.7296,236.63,215.16,117.26,160,0.74522,652.21,445.89,-0.1935,1.6474,1.8316,-15.734,2.0051,410.21,0.050399,0.015482,214.74,299.26,4.2183,-0.18857,1.5256,-0.064782,359.79,0.00807,-0.31289,0.007113,186.95,150.74,457.68,2.1288,-0.024655,-0.071024,244.84,-0.14774,352.84,-0.044627,5.6989,353.37,2.5333,1.3011,316.63,-0.12136,324.53,-14.704,-0.19963,350,-0.056804,-0.40342,352.53,-0.059793,-0.29088,-0.001821,1.0728,0.013254,0.89459,abnormal
0.76543,0.56742,0.041044,-0.067242,0.016246,0.25882,0.01527,0.014027,0.72334,0.016069,0.012873,0.019176,0.21436,0.07456,0.015891,0.10148,0.030091,0.023082,0.017756,0.21125,-0.56202,0.014382,0.015328,0.019709,0.02033,0.050319,0.96267,0.021839,5.4208,-0.012309,0.019531,-0.007337,0.021307,218.18,0.006597,1.5467,173.09,3.0283,-0.016627,5.2778,-0.003449,199.27,241.45,-0.2649,138.18,-0.012293,-0.1151,189.09,0.07114,-6.2532,-0.044287,192,256,-11.138,1.4952,-0.008124,208,-0.000962,-0.089642,162.91,-0.025731,5.7945,184.73,181.64,242.55,142.55,2.8994,8,106.91,-0.27686,1.9624,1.7116,-17.154,3.3961,128.73,-0.065902,-0.004279,235.64,294.18,6.1358,-0.1125,2.3594,-0.17869,320.73,0.010941,-0.15898,-0.00434,178.91,200.73,253.27,2.9552,-0.03279,0.028345,333.27,-0.075632,367.27,-0.072458,5.9282,206.91,3.2998,2.1095,268.36,-0.17736,385.45,-16.214,-0.16934,236.18,-0.19408,-0.31793,317.64,-0.030479,-0.10377,0.013482,1.5717,-0.015694,1.3643,abnormal
0.33266,0.2263,0.097943,-0.00142,0.018025,0.016991,0.017801,0.014788,0.24234,0.01942,0.016295,0.014174,-0.08328,0.10868,0.017076,0.03646,0.012098,0.021931,0.016741,0.15615,-0.80915,0.018248,-0.014263,0.023717,0.018583,0.035683,0.3222,0.015737,5.8862,-0.005048,0.02221,0.011132,0.019308,167.31,-0.018029,1.1591,178.29,2.0517,-0.044092,5.8065,0.058866,196.57,169.14,-0.24953,138.97,0.11824,-0.047508,196.57,0.073775,-6.8862,0.007052,102.4,164.57,-8.1558,1.4985,-0.010352,166.4,-0.021159,-0.076537,124.34,-0.03411,5.8226,224.91,129.71,167.77,138.97,1.8642,21.943,400.91,-0.098511,1.3212,1.7401,-16.033,2.0386,188.11,-0.013659,0.001622,164.57,343.66,4.1666,-0.14089,1.6327,-0.081312,303.2,0.031026,-0.29188,0.009435,196.57,201.14,291.54,2.3391,0.005039,0.13738,237.83,-0.1077,363.43,-0.044413,5.8808,255.77,2.6129,1.1488,294.29,-0.067431,310.4,-13.982,-0.16057,310.86,-0.094761,-0.24317,298.29,-0.022618,-0.09477,-0.007962,0.87694,-0.026839,0.80522,normal
0.044283,-0.16015,0.090286,-0.00372,0.018608,0.17841,0.013352,0.018643,0.086544,0.019886,0.019247,0.016832,0.049844,0.084896,0.012358,0.14085,0.011927,0.021023,0.01527,0.1027,-0.7612,0.019141,0.000921,0.017578,0.0212,0.027924,0.2411,0.01598,5.9434,-0.008006,0.023366,0.000769,0.014702,183.85,-0.000518,0.94807,199.56,1.1644,-0.057453,5.6409,0.080832,250.76,168.73,-0.1845,259.49,0.064257,0.067119,180.95,0.057271,-1.9234,0.006705,198.98,158.84,-2.6914,1.3189,-0.009719,152.44,-0.006522,-0.007934,148.95,-0.041679,5.946,180.95,176.29,292.22,138.47,0.69852,69.382,194.33,-0.000665,1.3318,1.5065,-9.426,4.5006,228.51,0.11765,0.008427,169.89,302.69,5.9724,-0.13857,3.6569,0.069627,279.93,0.029199,-0.27204,0.018774,181.53,197.24,258.04,1.2982,0.009264,0.18487,224.29,-0.15598,300.51,0.002685,5.6925,238.91,2.0577,2.4713,282.91,-0.07409,225.38,-7.827,0.1075,258.69,-0.016692,-0.10012,252.36,-0.010682,-0.17775,-0.01916,2.0527,-0.053464,1.7028,abnormal
0.41767,0.35395,-0.010452,-0.11802,0.014491,0.15407,0.015436,0.018586,0.51086,0.016885,0.016066,0.018019,0.23872,0.042277,0.017263,0.145,0.048905,0.020665,0.015247,0.15072,-0.6034,0.018397,0.036067,0.015688,0.013357,0.065184,0.77611,0.015121,5.9193,-0.015183,0.016066,-0.011114,0.023185,231.23,0.016701,1.0487,241.55,2.2424,-0.039605,5.4475,0.134,190.97,244.65,-0.25804,161.03,0.10862,-0.071301,218.84,0.065036,-10.809,-0.021294,152.77,206.45,-7.078,1.1139,-0.010959,200.26,0.000316,-0.078602,187.87,-0.036547,6.3114,244.65,390.19,317.42,212.65,2.0887,715.87,291.35,-0.201,1.6487,1.1868,-16.089,2.7171,329.03,-0.049114,-0.00998,170.32,393.94,4.1587,-0.092282,1.7109,-0.049086,312,0.004817,-0.14506,-0.007352,221.94,218.84,405.94,2.5333,-0.036744,-0.003007,442.84,-0.093609,473.81,-0.07362,6.1384,485.03,2.8795,1.3321,384,-0.14109,369.55,-15.115,-0.002454,370.84,-0.057426,-0.20553,406.45,-0.053678,-0.061134,0.021601,1.1256,0.005335,0.92814,abnormal
0.45116,-0.52632,0.017443,-0.075851,0.014952,0.1839,0.010506,0.012796,0.26921,0.020339,0.015019,0.016433,0.20714,0.048668,0.018117,0.41864,0.036732,0.01805,0.014345,0.3597,-0.59646,0.017511,0.022356,0.016568,0.020946,0.049478,0.67594,0.018858,5.5604,-0.001002,0.017848,-0.004165,0.015086,194.21,0.010188,1.3764,212.97,0.92793,-0.051199,5.3099,0.097637,246.07,219.59,-0.21771,184.28,0.24116,0.077107,205.24,0.056842,-5.5736,-0.052601,169.93,205.24,-9.0147,1.458,0.000709,232.83,0.003165,-0.072598,228.41,-0.019887,5.3674,220.69,354.62,151.17,123.59,-1.0751,41.655,41.379,-0.11703,1.9095,2.199,-15.735,3.0666,227.31,0.28944,0.012112,184.28,306.07,4.3751,-0.19353,1.4702,0.020209,355.03,-0.005688,-0.19659,-0.020152,207.45,235.03,340.69,1.2766,-0.085555,0.11408,418.34,-0.20036,258.9,0.049335,5.3717,206.34,2.3697,1.1388,186.48,-0.14865,235.59,-7.8509,-0.035825,266.34,-0.13886,-0.2974,338.76,-0.060155,-0.19146,0.035134,0.95961,0.000854,0.85455,abnormal
0.20759,-0.32272,0.051422,-0.046884,0.016474,-0.013442,0.018342,0.016474,0.000102,0.014776,0.018852,0.018088,-0.056012,0.082923,0.019531,0.17837,0.030412,0.015031,0.018173,0.097288,-0.64183,0.019701,0.000972,0.016219,0.022503,0.052323,0.36298,0.018342,5.9155,-0.002549,0.021315,0.007449,0.015455,274.09,-0.004795,1.0585,193.39,1.7101,-0.033993,5.7656,0.077409,222.61,272.7,-0.25272,212.87,0.031081,-0.033995,233.74,0.076151,-3.4291,-0.017903,130.78,182.26,-3.8148,1.9083,-0.008703,187.83,-0.009663,-0.06187,150.26,-0.031598,5.9181,250.43,298.43,287.3,154.43,0.4479,34.087,113.74,-0.063431,1.4904,1.808,-9.4212,4.6768,361.74,0.064691,-0.008428,226.78,400,5.8066,-0.15838,3.9598,-0.020903,297.74,0.018958,-0.33304,-0.007774,219.83,224,308.52,1.6215,-0.048794,0.099457,388.7,-0.20269,351.3,0.005008,5.4107,262.26,2.6567,3.1921,412.17,-0.076793,237.22,-5.669,-0.13411,226.78,-0.14869,-0.21385,526.61,-0.044073,-0.13518,0.000249,2.6363,0.006079,2.3383,abnormal
0.40324,-1.3332,0.076865,0.03089,0.020264,-0.40927,0.024577,0.026204,-0.68275,0.029297,0.025879,0.022705,-0.3087,0.048831,0.017334,-0.19803,0.045767,0.030355,0.016032,0.23792,-0.62044,0.032715,0.031659,0.02596,0.027588,0.040842,-0.70326,0.01888,5.9808,0.002176,0.03304,0.009,0.019531,230.67,0.018779,0.66374,164,1.7242,-0.03115,5.8913,0.42442,162.67,129.33,-0.15365,192,0.13035,-0.007374,140,0.042691,2.4358,-0.015891,96,114.67,1.9044,0.095793,-0.004113,141.33,0.001548,-0.047873,182.67,-0.005591,5.738,181.33,95.667,55.333,114.67,-1.6311,7.6667,21,0.00667,0.93528,1.7907,-12.993,3.6645,180,-0.10142,0.029937,140,301.5,5.2948,-0.15233,2.2722,0.040234,171.17,0.010642,-0.25501,0.015297,196,117.33,209.5,-0.6218,0.083706,-0.01766,267.17,-0.57601,225.5,-0.016263,5.1003,217.5,0.44952,1.8353,238.67,-0.32812,291.17,3.8246,0.22172,226,-0.31359,0.062397,214,-0.026687,-0.18098,-0.004829,1.4688,0.029029,1.3227,abnormal
0.1606,0.075213,-0.013289,-0.1013,0.011778,0.23261,0.018348,0.017874,0.56712,0.011896,0.013139,0.016098,0.14571,0.03396,0.013909,0.15704,0.043027,0.019709,0.013909,0.26349,-0.50231,0.01888,0.033307,0.019768,0.016809,0.055242,0.53332,0.014086,5.7093,-0.007391,0.022135,-0.004952,0.014915,245.33,0.015134,1.3352,174.55,2.0733,-0.093463,5.5282,0.13181,153.21,155.15,-0.20158,226.91,0.16632,0.055619,210.42,0.053823,-5.0421,-0.007975,199.76,181.33,-5.7328,0.81741,-0.003565,189.09,0.00669,-0.078814,203.64,-0.064585,6.349,221.09,246.06,199.52,174.55,1.8517,311.52,254.79,-0.12245,1.4364,1.0297,-12.737,3.3051,302.06,0.026455,0.022855,187.15,354.79,4.3953,-0.14907,2.0575,-0.11237,309.7,0.002928,-0.13602,0.014193,188.12,170.67,198.3,2.721,-0.000029,0.062807,285.82,-0.10173,423.88,-0.057916,6.258,357.33,2.8458,1.5566,291.76,-0.078662,187.64,-11.022,-0.07158,259.52,-0.11808,-0.20952,365.58,-0.030762,-0.13206,-0.006598,1.3132,-0.012784,1.1923,normal
0.000989,-0.16742,0.066767,-0.039611,0.013623,0.069292,0.013818,0.01416,0.2267,0.01167,0.013623,0.01543,0.095559,0.093123,0.012207,0.000593,0.020515,0.017578,0.015283,0.17608,-0.75324,0.018018,0.001355,0.017383,0.015918,0.048889,0.43168,0.0146,5.8364,-0.004032,0.018652,0.0039,0.012939,248.8,-0.008015,1.0056,198.4,0.91208,-0.033659,5.681,0.040706,219.2,174.4,-0.2695,224,0.12213,0.092024,185.6,0.078211,-10.269,-0.081866,206.4,177.6,-9.4251,1.0434,-0.008771,186.4,-0.010811,0.034738,208,-0.035441,6.1707,192.8,330.9,398,187.2,0.88286,173.8,414.6,-0.021699,1.3424,1.2763,-15.932,4.0144,274.8,0.079784,0.021745,200.8,325.2,6.3055,-0.12661,2.9288,0.096467,355.2,0.01172,-0.16651,0.025409,208.8,210.4,227.8,1.5845,-0.068178,0.10495,367.3,-0.10121,421.4,0.028798,6.1734,393.6,2.2832,2.4848,382.4,-0.026016,286.9,-14.777,0.011375,336.1,-0.019989,-0.12114,341.6,-0.069091,-0.026061,-0.010277,1.9678,-0.029739,1.682,abnormal
0.18542,-0.023552,0.035239,-0.078417,0.012804,-0.16204,0.010471,0.019151,0.30196,0.018338,0.016385,0.017904,-0.007084,0.055299,0.016493,-0.15449,0.042349,0.022732,0.02653,-0.061393,-0.4876,0.020074,0.026153,0.023872,0.021267,0.053078,0.5757,0.022678,6.0053,-0.012115,0.021484,-0.009995,0.02322,200.89,0.013482,1.0788,195.56,1.0778,-0.050797,5.4507,0.10658,186.67,193.78,-0.16835,239.11,0.15068,0.035589,173.33,0.071153,-5.8497,0.005724,129.78,143.11,-11.492,1.2244,-0.008438,161.78,0.002922,-0.039479,121.78,-0.048278,6.1728,132.44,112,39.556,135.11,1.3612,20.444,52.667,-0.10654,1.5514,1.3571,-17.321,2.2481,190,0.024473,-0.001546,174.22,227.22,6.9211,-0.14032,1.5476,-0.098042,217.89,0.007127,-0.071166,0.006999,144,133.33,168.44,1.9983,0.008884,-0.044329,319.56,-0.10117,194.44,0.00061,5.9623,259.11,2.7475,1.1258,363.11,-0.071585,258.78,-16.809,-0.12325,210.11,-0.14027,-0.17926,301.67,0.020077,-0.072042,-0.035207,0.89808,-0.023973,0.76705,normal
0.16879,0.078082,0.038406,-0.063114,0.016992,0.20142,0.015495,0.017383,0.3907,0.019336,0.013477,0.019271,0.18141,0.064855,0.014779,0.20156,0.02937,0.016536,0.017513,0.22053,-0.67212,0.017839,0.0123,0.015234,0.023047,0.050028,0.5202,0.013997,5.5839,-0.009794,0.019206,-0.002082,0.018359,233.6,0.015009,1.3677,168.53,2.0344,-0.098278,5.5011,0.14266,164.27,199.47,-0.18168,149.33,0.097293,0.055312,228.27,0.065049,-10.169,0.024487,224,209.07,-8.8271,1.3693,-0.005821,204.8,-0.010649,-0.038924,170.67,-0.10096,6.0661,186.67,292,257.6,192,1.9419,602.67,65.867,-0.050456,1.515,1.4378,-16.022,1.3808,474.4,0.077674,0.013532,202.67,340.4,2.3241,-0.18111,0.97159,-0.021001,396,0.01011,-0.22154,0.00938,188.8,146.13,300,2.5283,0.003419,0.038224,309.07,-0.13345,351.73,-0.029785,5.9546,270.67,2.7854,0.76763,337.33,-0.10946,232.67,-15.501,0.069205,334.67,-0.095824,-0.1015,362.4,-0.060704,-0.11761,-0.012798,0.70781,-0.063641,0.59507,normal
-0.025794,-0.003078,0.040149,-0.049886,0.016036,-0.036088,0.014854,0.018709,0.25634,0.015625,0.018041,0.018246,-0.11897,0.069296,0.014597,-0.010683,0.028412,0.021741,0.015625,-0.028754,-0.57954,0.017732,0.014232,0.024311,0.022975,0.046926,0.044683,0.016293,5.693,-0.002141,0.021896,0.006494,0.016961,154.11,0.004127,1.3261,212.21,1.8507,-0.062392,6.0325,0.14481,142.32,165.05,-0.232,168.42,0.12788,0.012343,178.53,0.064486,-9.3898,-0.018368,197.05,189.47,-9.3728,1.0993,-0.004347,178.53,-0.002156,-0.03123,179.37,-0.054113,6.3825,197.89,224,200.21,173.47,1.8689,365.26,186.74,0.030172,1.0502,1.1017,-15.149,4.0567,221.79,-0.01112,-0.012142,116.21,314.11,5.4807,-0.093483,2.6476,0.044212,264.63,0.017274,-0.11113,-0.033917,154.95,201.26,250.32,2.5724,-0.005586,-0.011461,279.26,-0.056888,257.68,-0.010856,5.9534,230.53,2.284,2.2265,317.68,-0.054375,353.79,-14.075,-0.019842,246.53,0.00608,-0.095359,312.95,-0.033709,-0.051207,-0.012498,1.727,-0.05008,1.6301,normal
0.5831,0.28721,0.028858,-0.071277,0.015209,0.37806,0.014004,0.015833,0.79602,0.015459,0.013339,0.014046,0.06866,0.075622,0.013298,0.2447,0.031139,0.016955,0.010721,0.39873,-0.60952,0.015916,0.007168,0.021277,0.015667,0.056602,0.45448,0.012799,5.1159,-0.004633,0.019656,0.006811,0.016955,239.66,-0.007475,1.6384,203.57,1.4099,-0.044745,5.7159,0.20297,232.85,185.19,-0.26612,176.34,0.33029,-0.1396,153.87,0.07659,-5.583,-0.042947,151.15,205.62,-8.6349,1.658,-0.011552,200.17,-0.013505,-0.10568,300.26,-0.064233,5.5558,165.45,220.26,139.06,215.15,0.93158,180.26,385.02,-0.13146,1.4565,1.7266,-12.508,3.4833,415.91,0.037823,0.018447,202.89,399.49,4.6568,-0.22981,2.5022,-0.20162,265.62,0.022032,-0.18833,-0.003884,189.28,238.98,331.91,2.2542,-0.009162,0.11401,355.49,-0.21619,348.09,-0.022418,5.5399,389.28,2.204,1.9744,403.15,-0.13078,268.17,-11.12,0.035457,237.79,-0.18149,-0.1711,368.85,0.000279,-0.21831,-0.001152,1.6288,-0.036885,1.3536,abnormal
-0.23975,-0.62443,0.17326,0.065552,0.017116,-0.19419,0.017013,0.016447,-0.3199,0.020713,0.019891,0.022924,-0.25775,0.14897,0.013569,-0.18515,-0.030055,0.01876,0.019994,0.1132,-0.9395,0.020765,-0.040671,0.025493,0.027087,0.008057,0.040066,0.018041,6.0591,0.008073,0.025493,0.010886,0.023438,182.74,-0.027752,0.9895,272,0.69855,-0.063829,6.1807,-0.18532,233.26,158.32,-0.27112,224.84,0.084234,0.084151,194.53,0.07641,-5.6611,-0.015949,224.84,181.89,-6.2412,0.68726,0.00264,218.95,-0.010165,0.009567,139.79,-0.066279,5.6022,189.47,216.84,468.74,183.58,-0.56648,116.42,156.42,-0.070258,1.1285,1.9592,-13.707,2.3745,291.05,0.11602,0.001464,222.32,406.84,3.2156,-0.24623,1.8008,0.005947,380.63,0.019199,-0.25558,0.022037,177.68,209.68,421.37,0.98961,-0.072596,0.015197,380.32,-0.17089,340.53,-0.020778,6.3765,342.84,2.0509,1.5583,305.68,-0.083347,322.53,-5.7759,-0.28291,281.26,-0.10504,-0.32027,346.53,0.022531,-0.29454,0.007294,1.1689,-0.038377,1.0078,abnormal
