MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
5.8794,4.4929,-0.041664,0.9231799999999999,-0.0048736000000000005,-0.0027454999999999997,0.13279000000000002,-0.14756,-0.032264999999999995,-0.12109,0.024968,-0.014249000000000001,-0.043983999999999995,0.00041646,5.0045,5.4215,-0.13657,1.416,0.090336,0.031161,0.24394000000000002,-0.10192999999999999,0.032889999999999996,-0.21336,-0.006505599999999999,-0.024498,-0.061471000000000005,0.021053,4.5639,5.734,-0.50029,1.4976,-0.032279,0.004227600000000001,0.29163,-0.13485,0.09263500000000001,-0.20856999999999998,0.0039288000000000005,-0.0062527,-0.079073,0.011776,4.9657,5.414,-0.36824,1.3311,0.021955000000000002,-0.013304,0.25069,-0.093203,0.10055,-0.18745,0.008106499999999999,0.016738999999999997,-0.074201,0.0040444,512.0,4.2468,0.30004000000000003,0.71122,487.72,339.86,3.7283,0.30314,0.43977,435.86,459.03,3.5775,0.30651,1.0025,540.69,265.93,3.3569,0.3125,-0.4965,222.62,337.66,3.261,0.33041,0.7933,535.17,292.41,3.1742,0.31398000000000004,0.9248200000000001,396.97,321.1,3.1268,0.31075,-0.074548,327.17,370.76,3.0663,0.33008000000000004,0.89875,537.24,281.38,3.0175,0.33816,0.47047,626.07,242.76,2.9924,0.33318000000000003,-0.011531,555.59,395.03,2.9748,0.32907,0.3867,706.76,286.9,2.9289,0.32644,0.26835,694.07,226.21,2.8629,0.34274,0.09371900000000001,577.79,200.83,2.8089,0.33318000000000003,-0.72124,692.83,208.55,2.7634,0.34886999999999996,0.63105,645.93,1.4626,1.7354,1.7427,1.6553,1.4778,1.1997,0.93265,0.68848,0.6302800000000001,0.55171,0.51463,0.38227,0.24585,0.121,0.034871,abnormal
3.9881,4.5047,0.024437,0.71143,0.057088,0.13652,0.1656,-0.082122,0.11492000000000001,-0.12830999999999998,-0.049393,-0.0052247,-0.055082000000000006,-0.0031937,2.7968,5.5714,-0.17899,0.9264600000000001,0.13065,0.13274,0.25861,-0.016281999999999998,0.12370999999999999,-0.17210999999999999,-0.015881,-0.0048496,-0.10082999999999999,0.01067,2.4679,5.86,-0.49751999999999996,1.1043,0.053928,0.1381,0.27985,-0.046025,0.19458,-0.18803,0.012832,-0.0043786,-0.11746,0.01085,2.6236,5.6114,-0.41600000000000004,1.0212,-0.017282,0.13165,0.27626,-0.03639,0.16502,-0.18607,0.021807,-0.017314,-0.093957,0.023726,278.07,2.9997,0.41836999999999996,-0.029362,558.34,180.97,2.7172,0.41648999999999997,0.42483000000000004,834.76,231.72,2.6245,0.41628999999999994,0.76277,676.28,112.55,2.4986,0.42181,0.9413799999999999,650.21,92.69,2.4824,0.40881,-0.24556,439.59,143.45,2.4125,0.41447,-0.03319,608.69,105.93,2.3671,0.40510999999999997,0.12693,484.14,70.62100000000001,2.3207,0.38571,0.5817899999999999,642.48,152.28,2.3024,0.39864,-0.51367,434.34,105.93,2.262,0.4078,0.20284000000000002,760.14,47.448,2.2327,0.37823,0.7669699999999999,588.0,147.86,2.2043,0.3944,0.16604000000000002,544.41,119.17,2.187,0.39803,-0.14804,597.52,142.34,2.1566,0.39763000000000004,0.40758,516.41,60.69,2.1291,0.36975,-0.07021799999999999,629.93,1.5583,1.9068,1.982,1.9294,1.8256,1.6733,1.4014,1.1094,0.81707,0.60309,0.41583000000000003,0.31478,0.21114000000000002,0.090139,0.0095616,abnormal
-6.0818,4.5481,2.0932,1.0751,0.43072,0.12902,0.0046133,-0.08657000000000001,-0.068506,-0.074576,-0.033281,-0.044337,-0.038363999999999995,0.007932,-6.6393,5.2493,2.5512,1.3507,0.5584600000000001,0.18795,0.065588,-0.11173,-0.11018,-0.089685,-0.06347699999999999,-0.044568,-0.021285,-0.008533,-8.8821,5.7811,2.6582,1.3761,0.53905,0.21519000000000002,0.083578,-0.083608,-0.07736799999999999,-0.11813,-0.088862,-0.063761,-0.031935000000000005,0.011505,-8.1406,5.5048,2.5778,1.3323,0.49072,0.19512000000000002,0.075781,-0.10166,-0.06941,-0.094218,-0.077323,-0.047728,-0.040575,-0.014981,51.613,1.2082,0.41381,-0.23492,658.32,61.935,1.2047,0.39982,0.7217100000000001,871.48,122.84,1.1227,0.37361,0.28943,696.26,93.935,1.1149,0.38439,-0.006708800000000001,681.16,88.774,1.1014,0.3997,0.77682,602.58,183.74,1.0756,0.37903000000000003,0.37792,642.84,90.839,1.0494,0.37254,1.1848,705.55,68.12899999999999,1.0168,0.35925,0.32403000000000004,744.26,84.645,0.9818,0.38918,-0.22407,696.39,104.26,0.99055,0.38211999999999996,-0.095609,745.42,123.87,0.9687,0.37399,0.21769000000000002,593.81,120.77,0.9326200000000001,0.34451,0.43888,644.9,93.935,0.92571,0.32869,-0.12063,416.65,202.32,0.9247299999999999,0.33619,0.064341,643.74,125.94,0.90264,0.35541,0.13233,591.61,1.3926,1.6686,1.7915,1.7582,1.5874,1.3924,1.2102,1.0135,0.80602,0.62432,0.48068999999999995,0.35881,0.23876999999999998,0.14185,0.033172,abnormal
-7.0318,3.9844,0.99106,1.4531,0.36211,0.24405,0.18658,-0.1694,-0.0019711,-0.15306,-0.084517,-0.028312999999999998,-0.03213,0.025381,-8.7895,4.7369,0.77605,1.9086,0.44188,0.4094,0.2947,-0.24715,0.0054773,-0.17936,-0.083254,-0.050253,-0.030025,0.0056881,-8.9609,5.0188,0.6805,2.1306,0.41213999999999995,0.41476999999999997,0.32674000000000003,-0.21399,0.067839,-0.25082,-0.1061,-0.043913,-0.049434,0.032376999999999996,-8.7667,4.8722,0.65647,1.9989,0.39375,0.35636999999999996,0.27817,-0.25429,0.048938999999999996,-0.18172,-0.07874600000000001,-0.05137100000000001,-0.048215,0.013771,224.63,1.2959,0.38802,-0.68052,402.51,184.47,1.1376,0.37814000000000003,-0.9881,375.45,92.235,1.0598,0.36179,-0.45901000000000003,594.9,120.47,1.0475,0.37546,-0.043213,591.61,201.41,0.97444,0.36278,0.50626,464.94,188.24,0.94888,0.36378,0.29567,548.63,122.98,0.92279,0.33368000000000003,-0.20083,621.02,158.75,0.8859,0.33264,0.015706,482.35,147.45,0.8791100000000001,0.349,0.32142,541.57,147.45,0.8511700000000001,0.33926999999999996,-0.27616999999999997,526.43,123.61,0.8378,0.31694,-0.23903000000000002,560.86,107.92,0.81377,0.35191,0.08319800000000001,675.06,129.88,0.80004,0.34149,0.22703,625.1,150.59,0.79966,0.3022,0.49437,620.78,122.35,0.77544,0.32954,0.20648000000000002,542.43,0.9901399999999999,0.9282600000000001,0.8032100000000001,0.71505,0.61437,0.54079,0.48112,0.41889,0.33473,0.23943000000000003,0.17506,0.13693,0.10227,0.064591,0.058165999999999995,normal
-6.1733,4.4255,1.6448,1.2371,0.39673,-0.007927,-0.062001,-0.17712999999999998,-0.1246,-0.12857000000000002,-0.0401,-0.014738,0.0013119000000000002,0.013705000000000002,-8.2383,5.2387,2.0488,1.6812,0.64582,0.074876,-0.036419,-0.28963,-0.20626,-0.17322,-0.08076900000000001,0.0011131,0.0088568,0.017016,-8.9483,5.656000000000001,2.0485,1.7830000000000001,0.57995,0.0012804000000000001,-0.034207,-0.28099,-0.14162,-0.15214,-0.074025,-0.0064659999999999995,-0.02207,0.026077,-9.0531,5.3554,1.9068,1.7449,0.55671,0.053219,-0.009909399999999999,-0.24946,-0.14115,-0.14790999999999999,-0.060824,-0.021582,-0.0013226,0.020208,77.804,0.88289,0.39277,-0.46631999999999996,349.65,38.275,0.78689,0.33119,-0.62334,568.63,97.255,0.74047,0.34999,-0.022466,339.14,93.49,0.71845,0.35547,0.29715,343.06,66.51,0.69601,0.32518,-0.41515,480.47,48.941,0.67076,0.28056,0.12883,557.33,73.41199999999999,0.64544,0.25184,0.16418,519.14,60.863,0.63097,0.25911,0.14439000000000002,462.98,80.941,0.62884,0.2505,0.31316,571.14,67.765,0.61054,0.27616,-0.16108,467.92,65.255,0.605,0.26409,0.40641,455.22,74.667,0.59729,0.28707,0.45203999999999994,477.96,68.392,0.58367,0.24816,0.40773000000000004,503.61,73.41199999999999,0.58322,0.29070999999999997,0.083093,561.8,47.68600000000001,0.56487,0.26134,0.14419,547.06,0.92115,0.82925,0.72425,0.65871,0.5763199999999999,0.49082,0.43086,0.36553,0.31984,0.27085,0.22298,0.15978,0.12253,0.094796,0.058191999999999994,abnormal
1.413,3.0756,-0.90761,2.2629,-0.2452,0.27676,0.11032,-0.2842,0.11553,-0.19935999999999998,0.058790999999999996,-0.043155,-0.020794999999999998,-0.0065289,0.63674,3.5285,-1.3438,2.9747,-0.48027,0.35200000000000004,0.19408,-0.3056,0.18402000000000002,-0.3041,0.030049,-0.11844,-0.011254,0.015836000000000003,0.10622000000000001,3.8072,-1.5193,3.1967,-0.53423,0.38211,0.22821,-0.35713,0.21811999999999998,-0.32268,0.013274000000000001,-0.071437,0.023684999999999998,0.019716,0.41308,3.6396,-1.4305,3.034,-0.44192,0.40365999999999996,0.17719000000000001,-0.31436,0.16094,-0.30072,0.031047,-0.10985,-0.0017170999999999998,0.01505,32.0,1.7692,0.43155,-0.26674000000000003,1015.6,32.0,1.6433,0.44048000000000004,0.32561,922.67,146.29,1.625,0.3604,-0.32414,639.05,192.0,1.5743,0.33045,0.43551999999999996,756.19,172.19,1.5185,0.30748000000000003,0.70777,863.05,105.14,1.4749,0.33752,-0.34926999999999997,774.86,36.571,1.4365,0.31176,-1.0926,692.38,32.0,1.3425,0.38988,1.268,482.67,36.571,1.3627,0.31771,0.04471,683.05,79.238,1.3325,0.36291,0.34399,563.62,54.857,1.32,0.35668,-0.008280599999999999,1004.2,77.714,1.2589,0.33836,0.43786,512.38,77.714,1.2553,0.34431,-0.1696,580.0,56.381,1.2326,0.28897,0.34273000000000003,720.95,57.905,1.2122,0.31351999999999997,0.19225,634.48,1.4435,1.8659,2.3127,2.6674,2.8735,2.8832,2.7431,2.4879,2.1271,1.6502,1.2068,0.8680700000000001,0.54293,0.29702,0.08875599999999999,abnormal
-7.6599,4.4671,0.5253,1.1424,-0.15070999999999998,-0.0093277,0.1077,-0.13542,-0.014094,-0.16824,0.027469999999999998,-0.037153,-0.050295,0.025567,-8.5985,5.3078,0.37088000000000004,1.4418,-0.35908,0.088407,0.24752,-0.22851999999999997,-0.010022,-0.2005,0.034652999999999996,0.003171,-0.047427,-0.0048645,-8.6885,5.6634,0.30751999999999996,1.6085,-0.4542,0.023947,0.24561999999999998,-0.19632,-0.008293,-0.21379,0.082201,-0.023717,-0.055702,-0.0043887,-8.9754,5.4152,0.32124,1.4915,-0.36532,0.047367,0.22857,-0.21980999999999998,-0.02864,-0.20418,0.070156,-0.023672,-0.050033,0.0017759,43.692,0.98472,0.24429,-0.086721,498.46,96.615,0.8347700000000001,0.26713000000000003,-0.29871,441.0,130.46,0.77588,0.23238000000000003,-0.028031999999999998,527.69,185.23,0.736,0.23287,0.093605,509.0,149.54,0.72116,0.21428000000000003,0.24036999999999997,512.08,124.92,0.70211,0.23933000000000001,-0.46255,548.0,170.46,0.68274,0.22998000000000002,-0.40908,511.08,161.23,0.67715,0.25049,0.1158,520.38,163.69,0.66314,0.24309,0.3418,495.08,111.38,0.64978,0.27783,0.3369,514.23,133.54,0.6420100000000001,0.23726999999999998,-0.037626,469.54,108.92,0.64066,0.26111999999999996,0.033836,441.08,131.08,0.63702,0.26649,-0.27302,490.0,147.69,0.63037,0.25578,-0.35652,458.0,130.46,0.62489,0.26363000000000003,-0.20307999999999998,475.0,0.8724299999999999,0.83237,0.72206,0.62737,0.5294800000000001,0.46058000000000004,0.41386999999999996,0.37063,0.33933,0.2852,0.22259,0.1789,0.094028,0.063284,0.028973000000000002,abnormal
-1.7301,4.2057,0.68675,1.1826,0.30125,0.26491,0.51427,-0.12334,-0.2387,-0.10933,-0.051975,-0.026166000000000002,-0.0054339,-0.0032216000000000002,-3.9307,5.3356,0.78285,1.4331,0.10095,0.28643,0.6964,-0.12379000000000001,-0.17852,-0.16027,-0.043907,-0.0070638,-0.013544999999999998,0.031217,-3.9422,5.4437,0.9184,1.4758,-0.025506,0.39515,0.889,-0.14865,-0.23939000000000002,-0.15989,-0.13656,-0.065071,-0.0014109,0.022841,-3.4464,5.2116,0.50447,1.4849,0.064794,0.40665999999999997,0.6499699999999999,-0.23363,-0.1423,-0.16906,-0.09907200000000001,-0.032159,-0.008754999999999999,0.027687,64.0,7.8658,0.03125,2.7439,632.0,512.0,7.5315,0.044922000000000004,-2.1711,896.0,512.0,7.017,0.041016000000000004,-2.1118,256.0,101.82,6.8858,0.03125,1.7719999999999998,1044.7,58.181999999999995,6.9372,0.03125,0.13392,1239.3,256.0,6.5553,0.05859400000000001,1.4971,480.0,418.91,6.0761,0.054865,-0.50737,773.82,32.0,6.7435,0.03125,-1.8208,1420.0,512.0,5.2714,0.042969,-1.1283,64.0,128.0,5.0142,0.0625,2.5647,357.82,128.0,4.9656,0.0625,-1.3231,32.0,128.0,4.8660000000000005,0.015625,2.4643,688.0,186.18,5.3526,0.045455,-1.5698,1070.5,226.91,5.7422,0.029119,-0.2805,1108.4,256.0,4.585,0.0078125,2.3413,928.0,-0.6433800000000001,0.45248,-0.05689400000000001,0.24486,-0.15866,0.16455999999999998,-0.059625,0.086283,0.096477,0.027511,0.009374500000000001,-0.013596,-0.004063000000000001,-0.012717000000000001,-0.013103,normal
-1.8921,4.1528,0.58111,1.1972,0.054867,0.06687799999999999,0.20019,-0.076864,-0.017537999999999998,-0.093583,0.030693,-0.019812,-0.065042,0.0052823,-2.9528,5.0262,0.43791,1.4877,0.041423,0.18444000000000002,0.22891,-0.18262,0.068342,-0.098175,-0.012718,-0.044341000000000005,-0.073489,-0.0059134999999999995,-3.7245,5.4633,0.3988,1.8119999999999998,0.07656,0.061789,0.13622,-0.28824,-0.0059147,-0.14989,0.02246,-0.048891000000000004,-0.069871,0.014284,-3.1281,5.0315,0.16739,1.4806,0.029144999999999997,0.014387,0.17371,-0.22929000000000002,0.11208,-0.016622,-0.081131,-0.067234,-0.024256,0.002729,32.0,3.1401,0.03125,-0.62871,368.0,32.0,2.8110000000000004,0.03125,2.7969,552.0,64.0,2.9865,0.0625,0.5401600000000001,584.0,154.18,2.8818,0.037642,-0.17933,567.64,133.82,2.7802,0.036577,0.30834,540.36,32.0,2.7238,0.03125,2.483,664.0,128.0,2.6508,0.039062,-1.0006,398.55,512.0,2.5839,0.009765600000000001,-0.70363,0.0,43.636,3.0946,0.03125,0.55132,1306.2,512.0,2.5238,0.027344,0.48968,0.0,64.0,2.3633,0.078125,1.1714,696.0,64.0,2.1966,0.078125,-1.8052,928.0,34.909,1.5199,0.0014205,2.9016,510.55,64.0,1.9938,0.069602,1.2277,840.73,64.0,1.9787,0.09233,1.2378,555.64,-0.25829,0.34626,0.094639,0.20778000000000002,0.066597,0.16025,0.0069054,0.16199000000000002,0.064748,0.10048,-0.013612,-0.0024103,0.06496299999999999,-0.021028,0.041605,abnormal
-8.0019,4.3689,1.864,0.99918,0.53779,0.23089,0.16510999999999998,0.006701,-0.12757000000000002,-0.12813,-0.048441000000000005,-0.036144,-0.038997000000000004,-0.029175,-9.2503,5.3293,2.1696,1.2429999999999999,0.6267699999999999,0.25694,0.15055,-0.0082441,-0.091283,-0.11979000000000001,-0.028506,-0.039348,-0.029462000000000002,0.015263999999999998,-11.058,5.7202,2.4321,1.3313,0.70699,0.29241,0.22801,-0.0033598,-0.163,-0.13433,-0.036954,-0.010487999999999999,-0.018458000000000002,-0.02468,-9.8803,5.4806,2.0463,1.1191,0.64541,0.31761999999999996,0.24622,0.0021590999999999997,-0.14179,-0.11118,-0.024399,-0.055575,-0.075099,-0.019804,64.0,2.8962,0.0625,1.798,1056.0,37.818000000000005,2.7939999999999996,0.088068,0.28307,101.09,256.0,2.6228,0.05859400000000001,1.8123,640.0,32.0,2.2438,0.0625,-2.4685,1244.0,154.18,2.1815,0.074574,1.2748,1081.8,133.82,2.1168,0.07777,1.9723,1138.2,512.0,2.0121,0.03125,-0.40187,640.0,32.0,2.5854,0.03125,-1.5788,16.0,32.0,1.925,0.09375,0.12862,412.0,64.0,1.8731,0.046875,-1.1423,176.73,128.0,1.8438,0.061079999999999995,0.33825,170.18,477.09,1.8164,0.044034,2.0922,634.18,232.73,1.7942,0.048295,0.31544,605.09,430.55,1.7022,0.043501,-1.5053,592.0,52.364,1.6753,0.058239,-0.14985,374.18,-0.70448,0.77618,-0.19044,0.31248000000000004,0.054889999999999994,0.22733000000000003,0.056001,0.098101,0.099851,0.09764500000000001,0.009570100000000002,0.09454800000000001,0.0043023,0.022777000000000002,0.049618,abnormal
-5.9528,4.1998,1.7657,1.3376,0.46328,0.099867,0.10968,-0.007495900000000001,-0.072163,-0.17047,-0.09361900000000001,-0.036416000000000004,-0.0099024,0.0096864,-8.7931,5.229,1.9849,1.5161,0.40681999999999996,0.16810999999999998,0.09979,-0.10958,-0.034098,-0.14914000000000002,-0.029463999999999997,0.00032498,-0.053092999999999994,-0.010232,-9.7197,5.5693,2.1383,1.8584,0.58055,0.23453000000000002,0.16291,-0.095075,-0.014093000000000001,-0.13508,-0.09623999999999999,-0.011114,-0.032737,-0.013281,-9.3751,5.3452,1.9269,1.6047,0.41806000000000004,0.21172,0.21229,-0.14817,-0.035272000000000005,-0.10955,-0.073494,-0.013775999999999998,-0.046916,-0.00040088,128.0,4.0591,0.039062,0.50526,720.0,128.0,3.6227,0.03125,2.7102,1248.0,256.0,3.5899,0.046875,2.2999,1024.0,64.0,3.2931,0.03125,-3.0262,1008.0,512.0,3.3112,0.025568,-2.2245,512.0,512.0,3.304,0.025213,-2.1096,576.0,128.0,3.2557,0.0625,0.3102,704.0,64.0,3.148,0.03125,1.6207,1368.0,256.0,2.9155,0.027344,-2.2259,544.0,49.455,2.9321,0.052557000000000006,1.02,278.91,110.55,2.8514,0.053266999999999995,1.4513,161.82,32.0,2.5093,0.0625,-1.8334,84.727,66.90899999999999,2.4135,0.039773,-0.01838,788.73,93.09100000000001,2.383,0.046165,0.38097,711.27,104.73,2.4352,0.041193,0.87923,421.82,-0.9233399999999999,0.64144,-0.22366,0.34898,-0.1943,0.1266,0.037509,0.055011000000000004,-0.0094281,0.03388,-0.00082474,0.053863,-0.061367,0.029673,-0.0045902,normal
-6.6108,4.3684,2.2698,1.1455,0.55103,0.20468,0.010795,-0.09869700000000001,-0.07367699999999999,-0.070987,-0.036012,0.0108,-0.024111,-0.052215,-9.6271,5.2977,2.7555,1.4075,0.56857,0.16742,0.018764,-0.15345,-0.13697,-0.085418,-0.058851,-0.037466,-0.0041298,0.0023958,-10.232000000000001,5.7805,3.0643,1.4957,0.59258,0.20535,0.060133000000000006,-0.09542300000000001,-0.11606,-0.12695,-0.09015,-0.0462,-0.020027,-0.006665899999999999,-9.9581,5.3924,2.8023,1.2986,0.48782,0.13598,0.0074221999999999995,-0.12115,-0.13572,-0.1251,-0.062185000000000004,-0.0077305,0.012299,-0.0087485,64.0,4.3316,0.046875,1.3718,912.0,128.0,4.2636,0.03125,2.2675,752.0,256.0,3.6625,0.019531,-0.39215,1152.0,128.0,3.127,0.054688,0.6755899999999999,640.0,32.0,3.6572,0.03125,-1.0490000000000002,12.0,512.0,3.0377,0.064453,-2.6662,576.0,32.0,2.5084,0.03125,-0.27123,1112.0,512.0,2.94,0.033202999999999996,0.96921,0.0,256.0,2.8053,0.019531,0.14289000000000002,0.0,119.27,2.3771,0.024148,0.93779,470.18,55.273,2.2783,0.042614,-1.3096,1244.4,40.727,2.324,0.035511,0.49244,1012.0,32.0,1.7062,0.03125,-2.4316,416.0,32.0,1.9812,0.0625,0.60018,1260.0,64.0,1.8591,0.14062,-2.0399,1360.0,-0.8176899999999999,0.84155,-0.36814,0.46434,-0.08307300000000001,0.19311,0.028292,0.13296,0.03597,0.13376,-0.0012751,0.10699000000000002,-0.016812,0.056430999999999995,0.016551,normal
-4.8202,4.3552,1.9047,1.0336,0.42157,0.23399999999999999,0.090255,-0.040304,0.020817,-0.088214,-0.083926,-0.073032,-0.053809,0.026924,-8.0974,5.1701,2.1855,1.3544,0.49126000000000003,0.24456,0.11974000000000001,-0.034795,-0.013686000000000002,-0.13402999999999998,-0.062966,-0.036045,-0.060240999999999996,-0.041357,-7.4939,5.5053,2.4751,1.6304,0.76912,0.36148,0.12768,-0.089921,-0.031609,-0.10923,-0.038285,-0.037116,-0.048931,-0.00092758,-9.7299,5.4401,2.0988,1.4143,0.46943,0.19152,0.096332,-0.087875,0.00149,-0.10575,-0.06828,-0.051240999999999995,-0.04545,0.0079526,302.55,3.0025,0.057884000000000005,0.049812,154.18,256.0,2.8824,0.035156,-2.4503,224.0,512.0,2.8204,0.021484,1.3617,256.0,512.0,2.7739999999999996,0.05451,1.7328,104.73,37.818000000000005,2.4053,0.088068,-2.1979,830.91,93.09100000000001,2.3741,0.067472,-1.3466,639.64,221.09,2.3604,0.059303999999999996,0.65913,626.91,128.0,2.3192,0.023438,-2.3121,736.0,128.0,2.2678,0.03125,-1.5478,1136.0,128.0,2.1974,0.03125,2.7525,992.0,32.0,2.4897,0.03125,-1.8654,138.55,72.727,2.3095,0.033381,-1.405,129.82,32.0,2.135,0.03125,-0.7468199999999999,1284.0,34.909,2.2799,0.034091,2.0989,958.55,61.091,2.004,0.059659000000000004,1.3255,1341.5,-0.9802200000000001,0.82993,-0.26639,0.37746,-0.13432,0.19875,-0.064456,0.14368,-0.026180000000000002,0.15850999999999998,-0.12099000000000001,0.12619,-0.015046,0.06657,-0.011581000000000001,normal
-5.2625,4.4487,1.706,1.1353,0.42295,0.16806,-0.005905,-0.23649,-0.09071900000000001,-0.027482999999999997,-0.0039942,0.0020552,-0.015972,-0.019781,-7.7924,5.2774,2.0137,1.3940000000000001,0.41946000000000006,0.27657,0.092088,-0.20027,-0.016517,-0.11722,-0.050329,-0.02816,-0.049634,0.039455000000000004,-8.9769,5.6711,2.1272,1.6201,0.5321600000000001,0.26195999999999997,0.14152,-0.14476,-0.031905,-0.08731900000000001,-0.01855,-0.0043552,-0.043696,-0.010556999999999999,-6.8793,5.3696,2.0469999999999997,1.5119,0.4794,0.29002,0.17631,-0.17522000000000001,-0.084413,-0.096785,-0.029462000000000002,-0.049984,-0.052515,0.012651,128.0,4.1854,0.0625,2.6182,144.0,512.0,3.8646,0.050781,-1.1771,128.0,32.0,3.7386,0.03125,-0.66773,1396.0,128.0,3.4322,0.0625,-1.0573,624.0,64.0,3.2033,0.051136,2.3552,493.82,381.09,2.9525,0.03125,-0.3247,182.18,93.09100000000001,2.5794,0.036577,-0.57567,427.64,325.82,2.8184,0.045987,-1.2387,872.73,232.73,2.7179,0.033381,1.1059,209.45,32.0,2.6458,0.15625,-1.4338,1176.0,32.0,2.9774,0.03125,2.1894,73.455,407.27,2.5431,0.014205,-0.058712,696.73,186.18,2.5388,0.049183,0.37396999999999997,983.27,381.09,2.4882,0.051490999999999995,-0.66195,572.0,119.27,2.5264,0.08203099999999999,0.31632,821.09,-0.8684,0.6957800000000001,-0.047362,0.20157,-0.12157000000000001,0.2474,-0.057738,0.14477,-0.041000999999999996,0.14229,0.026277,0.03069,0.0097799,0.038413,-0.0034907,abnormal
-3.9942,4.5225,1.0526,0.9609,0.38333,0.2243,0.15864,-0.11755,-0.014106,-0.08012799999999999,-0.07506,-0.020346,-0.021795,-0.0098786,-4.2666,5.4043,0.9573299999999999,1.204,0.49967,0.19766,0.27744,-0.041261,-0.011878,-0.11434000000000001,-0.081795,-0.040979,-0.038536,0.0039246,-6.8017,5.7222,0.8416399999999999,1.4580000000000002,0.41463999999999995,0.20689000000000002,0.31262,-0.091763,0.064085,-0.17329,-0.089171,0.018271000000000003,-0.086711,-0.010747,-4.6035,5.4162,1.2189,1.3758,0.55477,0.16715,0.19408,-0.049627,0.003312,-0.10579000000000001,-0.1059,-0.058821000000000005,-0.041487,0.005751300000000001,512.0,4.3593,0.03125,0.75313,768.0,256.0,4.2709,0.046875,-1.5808,608.0,256.0,4.2859,0.06640599999999999,-2.0008,608.0,128.0,4.2314,0.023438,1.0535,496.0,64.0,4.2242,0.03125,-1.0583,392.0,162.91,4.5669,0.034979,-1.1348,401.45,384.0,3.9601,0.042614,-1.1014,709.09,32.0,3.6639999999999997,0.03125,0.8422299999999999,100.0,209.45,3.4285,0.058949,1.6196,1184.0,64.0,3.5838,0.046875,1.6707,1288.0,174.55,3.6697,0.050426,2.2116,1232.0,512.0,3.2161,0.009765600000000001,0.82511,640.0,128.0,3.1776,0.039062,2.7426,576.0,468.36,2.9526,0.017044999999999998,2.6998,151.27,244.36,2.7782,0.058239,0.2124,325.82,-0.96044,0.73651,-0.12941,0.022392,0.037631,0.2162,-0.092757,0.13509000000000002,0.10636,0.015268,0.022653,0.051346,0.004679699999999999,0.0058335,0.012346,normal
