,MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomFreq5,atomLen6,atomFreq6,atomLen7,atomLen11,atomFreq11,atomFreq15,Class
2709,-2.8538,-0.75403,6.5231,1.0685,0.18100000000000002,-0.81715,0.3677,-0.23618000000000003,0.46581000000000006,-1.0556,-0.0020621,-0.054386000000000004,0.023125,-0.067525,86.72,0.014687,172.8,0.025937,144.64,177.92,0.022031,0.01875,normal
2710,-2.4661,-0.029074000000000003,6.1449,1.3005,-0.20656999999999998,-0.32492,-0.8053899999999999,-0.021713,-0.77479,-0.16583,-0.00095621,-0.053646000000000006,0.00058951,-0.0049377,524.8,0.021615000000000002,155.73,0.009765600000000001,202.67,153.6,0.026693,0.011589,normal
2711,0.95921,-0.21918,5.9751,1.1911,-0.77588,-0.32537,-1.1806,-0.32453000000000004,-1.1164,-0.17163,-0.05268200000000001,-0.032254000000000005,-0.047083,-0.028886000000000002,363.6,0.020833,163.2,0.019661,181.33,192.0,0.026952999999999998,0.028645999999999998,normal
2712,-2.7918,-0.16829000000000002,6.3278,0.31837,-0.099426,0.011016,-0.2608,0.8654799999999999,-0.30476,-0.06751499999999999,0.19258,-0.025738,-0.030867000000000002,-0.0036704999999999997,188.13,0.020275,163.05,0.018818,144.76,147.3,0.023934,0.024243999999999998,normal
2713,-0.16654000000000002,-0.49276000000000003,6.1422,1.02,-0.62485,-0.48783999999999994,-0.72922,0.23806999999999998,-0.83286,-0.39358000000000004,-0.060969,-0.019925,-0.039152,-0.019509000000000002,177.24,0.022562,177.66,0.022158,157.79,164.41,0.030307,0.028623000000000003,normal
2714,-1.429,0.13180999999999998,5.9929,0.91932,-0.20476,0.30562,-0.64149,-0.39718000000000003,-0.67071,0.39646,0.15766,-0.09613,-0.020505000000000002,0.020454,154.43,0.026579000000000002,172.52,0.024796000000000002,186.43,233.74,0.027852999999999996,0.023777,normal
2715,-3.5817,-0.018163,5.5635,1.5011,0.13437000000000002,0.11235999999999999,-0.53872,0.54046,-0.5534899999999999,0.34068000000000004,0.10178999999999999,-0.055015999999999995,-0.038301,0.068231,92.0,0.016653,146.53,0.018812,107.79,207.16,0.018144,0.020713,normal
2716,-3.3619,-0.26928,5.9786,0.70824,-0.34302,-0.35181,-0.36055,1.6786,-0.38437,-0.37298000000000003,-0.078331,-0.012444,-0.046902,-0.017873,541.6,0.11399000000000001,129.66,0.12376,168.77,198.87,0.14277,0.14106,normal
2717,-1.7706,-0.26199,6.2567,0.69958,0.22048,-0.29295,0.074063,-1.2506,-0.044694,-0.85116,0.59538,-0.029310000000000003,0.038019,-0.043149,181.39,0.023268,114.09,0.020041,140.52,171.13,0.027768,0.023353,normal
2718,-1.6656,-0.52074,6.7858,0.063291,-0.83501,-0.57081,-1.1201,0.7658,-1.273,-0.66105,-0.066093,-0.016125999999999998,-0.040407,-0.030833,164.36,0.023615,144.0,0.023082,145.45,145.45,0.031161,0.032582,normal
2719,-0.6574300000000001,-0.26711,5.4777,1.7502,-0.80445,-0.53815,-1.077,-1.5257,-1.5268,-0.25033,-0.094571,-0.25714000000000004,0.021893,0.026367,521.45,0.023438,84.36399999999999,0.013493999999999999,142.55,212.36,0.025391,0.03196,normal
2720,-3.1446,-0.0052516,6.0023,1.0612,0.12375,0.08569500000000001,-0.38998,0.84698,-0.17409000000000002,0.17545999999999998,0.19821,-0.030314999999999998,-0.041918000000000004,0.014234,141.1,0.019761,171.29,0.02068,141.8,180.08,0.024395,0.024012000000000002,normal
2721,-2.8674,0.19172999999999998,4.8362,2.1407,0.65557,0.20365,0.32934,0.27247,0.29405,0.44663,0.22291999999999998,-0.041208999999999996,-0.037961,0.011543000000000001,239.27,0.013493999999999999,238.55,0.010653,314.18,171.64,0.012074,0.014205,abnormal
2722,-3.2083,-0.4209,5.4014,1.8581,-0.13439,-0.27066999999999997,-0.8949600000000001,-1.0227,-1.0474,-0.13527,0.067176,-0.14543,0.17394,-0.056349,248.0,0.021994,132.17,0.02106,166.96,187.83,0.026749000000000002,0.028872000000000002,normal
2723,-3.5732,-0.2857,6.452000000000001,0.47121,-0.25394,-0.22923000000000002,-0.63961,0.8422799999999999,-0.51548,-0.2706,0.053332000000000004,0.016773,-0.041525,-0.0013512,132.74,0.025897000000000003,137.48,0.027054,161.19,159.41,0.027886,0.022823,normal
2724,-4.269,0.036093,5.5487,1.5130000000000001,-0.05563099999999999,-0.10132000000000001,-0.8062699999999999,-1.0519,-0.92009,0.40417,0.18933,-0.056126999999999996,0.093151,-0.005011600000000001,216.73,0.021662,186.18,0.019886,267.64,154.18,0.017401,0.019886,normal
2725,-1.6251,-0.28709,5.5364,1.7958,0.21119000000000002,-0.20665999999999998,-0.29916,-1.0773,-0.5371100000000001,-0.19565,-0.25694,-0.022019,-0.12094,-0.088632,407.78,0.021009,170.38,0.021062,169.51,173.84,0.021062,0.024177,normal
2726,-3.7545,0.056338,5.6523,1.4881,0.044412,-0.14212,-0.39075,0.59463,-0.48605,-0.08670499999999999,-0.025681,-0.024038999999999998,0.0024389,0.0073583,522.88,0.017812,125.44,0.019688,193.28,139.52,0.01125,0.020625,normal
2727,-1.4826,-0.17929,6.075,0.67943,0.22255,-0.23246,0.2954,-1.5429,0.21026999999999998,-0.8882700000000001,0.51857,0.0029100000000000003,0.050345,-0.038615,247.69,0.020057,164.92,0.017203,128.0,153.85,0.021109,0.020508000000000002,normal
2728,-4.1751,-0.80332,6.3475,1.0021,0.21435,-0.74307,0.37545,-0.13605,0.42713,-1.0349,-0.033923,-0.046810000000000004,0.010655,-0.069194,34.222,0.016276,200.89,0.018663,133.33,202.67,0.02474,0.01888,normal
2729,-3.0380000000000003,-0.45216000000000006,6.4382,0.5508,-0.57023,-0.54692,-0.67304,1.4802,-0.73363,-0.63067,-0.25206999999999996,-0.025327000000000002,-0.054895000000000006,-0.021961,247.52,0.024687999999999998,156.16,0.026992000000000002,179.2,173.44,0.027422000000000002,0.030507999999999997,normal
2730,-5.8712,-0.44304,5.6951,1.5094,-0.07837899999999999,0.010182,-0.80743,-1.1422,-0.705,0.49088000000000004,0.11962,0.09375700000000001,0.016535,-0.06314700000000001,322.67,0.026042000000000003,112.76,0.025112,120.38,115.81,0.025297999999999998,0.027902,normal
2731,-2.1131,-0.26845,6.5753,0.40908,-0.61023,-0.5081,-0.7351,1.1102,-0.713,-0.45273,-0.091692,-0.019306,-0.051215,0.0016698000000000001,183.29,0.024127000000000003,144.94,0.023208000000000003,126.12,146.82,0.026769,0.022403,normal
2732,-2.8089999999999997,-0.39369,6.675,0.23021,-0.64326,-0.55382,-0.67078,1.2899,-0.7721899999999999,-0.57673,-0.20726999999999998,-0.016265,-0.063378,-0.01963,166.05,0.02481,205.84,0.024018,220.54,123.68,0.028875,0.031092,normal
2733,-9.6998,0.31866,6.0491,1.0005,0.14202,-0.055623,0.27653,0.8348200000000001,0.46518000000000004,0.47573000000000004,0.3252,-0.096099,-0.063222,0.0092094,163.69,0.01555,144.0,0.013972,162.46,151.38,0.021484,0.024638999999999998,abnormal
2734,-1.3494,0.17528,5.6144,1.6432,-0.4869,-0.18442,-0.71131,-0.846,-0.66123,0.40674,0.25678,-0.14501,0.020084,0.027272,35.556,0.018663,144.0,0.018555000000000002,243.56,156.44,0.025391,0.026476,normal
2735,-3.5202,-0.44548000000000004,5.4799,1.7595,-0.41013999999999995,-0.48996000000000006,-0.90415,-1.4843,-1.0645,-0.0046779,0.092924,-0.28236,-0.07708200000000001,0.043369,243.33,0.025174000000000002,106.67,0.028212,151.11,192.0,0.032010000000000004,0.026476,normal
2736,-2.6301,-0.26189,5.6893,1.7092,-0.0020870000000000003,-0.36725,-0.32578,0.37098000000000003,-0.48047,-0.31254,0.08903,-0.037458,-0.088165,0.042868,227.43,0.016462,196.57,0.019671,166.86,216.0,0.021554,0.02274,normal
2737,-3.359,-0.28137,6.3111,0.80575,-0.34385,-0.36063,-0.68402,0.91558,-0.65403,-0.30048,0.097852,-0.055678,-0.046406,0.024911000000000003,299.11,0.023763,144.59,0.017723,136.89,174.22,0.021882,0.023655000000000002,normal
2738,-2.1871,-0.14119,5.813,1.3016,-0.57872,-0.33,-1.0847,-1.4687,-1.2288,0.20285,-0.11345,-0.090489,0.033837,-0.051829999999999994,483.24,0.021391,171.43,0.022693,156.19,144.0,0.02567,0.023577,normal
2739,-7.636,-0.087903,5.7877,1.3676,0.049901,-0.21534,-0.6581600000000001,-0.15598,-0.7185600000000001,0.09385399999999999,0.10701,-0.050203,-0.014579,0.026395,324.4,0.014258000000000002,193.6,0.017871,240.0,193.6,0.017383000000000003,0.020801,normal
2740,-2.0795,-0.090862,6.3863,0.84696,-0.21714,-0.28661,-0.59272,0.54205,-0.60243,-0.26011,-0.013603,-0.053998000000000004,-0.036719999999999996,0.027458999999999997,185.45,0.022195,196.36,0.018732,177.45,100.36,0.023704,0.028054000000000003,normal
2741,-6.6178,0.46087,4.9022,2.2515,0.58615,0.26445,0.30155,-0.24447,0.32721,0.53963,0.32999,-0.087406,-0.060864,0.014641999999999999,208.8,0.013437000000000001,185.6,0.013437000000000001,179.2,211.2,0.017812,0.015625,abnormal
2742,-2.3739,-0.12030999999999999,5.629,1.4901,-0.27560999999999997,-0.14094,-0.7585,-0.3366,-0.7023199999999999,0.015072,0.085908,-0.049967000000000004,0.014700999999999999,-0.0044781000000000005,189.68,0.01342,165.16,0.016822,164.13,214.71,0.018838,0.026336000000000002,normal
2743,-19.213,-0.12875,5.8118,1.2187,-0.3559,-0.11117,-0.51725,0.63537,-0.64675,-0.049071,0.16630999999999999,0.039958999999999995,-0.036608,-0.025509999999999998,125.28,0.014922,165.12,0.012891,170.24,144.64,0.012891,0.023984000000000002,normal
2744,-2.1355,-0.11510999999999999,6.225,0.92601,-0.24209,-0.16877999999999999,-0.51663,0.016071000000000002,-0.52407,-0.25964,-0.11479,0.02415,0.00023413,-0.047106999999999996,67.333,0.016059,272.89,0.012912,228.44,112.89,0.024848,0.023275,normal
2745,-2.0868,0.041461000000000005,5.485,1.6161,0.25749,0.053935000000000004,-0.08431699999999999,-1.1023,-0.36168,0.32494,-0.30236,-0.24649000000000001,-0.040652,-0.033232,292.44,0.019097,234.67,0.025174000000000002,156.44,238.22,0.020182,0.020399,normal
2746,-2.6254,-0.06827799999999999,6.245,0.61046,-0.44625,-0.32048000000000004,-0.44873999999999997,1.2473,-0.34278000000000003,-0.19676,0.23539000000000002,-0.013516,0.012949,0.0072031000000000005,57.333,0.019206,168.0,0.019613,146.67,144.0,0.023518999999999998,0.030436,normal
2747,-2.6558,0.041995,4.6465,1.8308,-0.8779,0.31235,-1.3912,-2.7112,-1.6253,1.1407,0.29523,-0.14219,0.15577,-0.090908,193.33,0.026367,136.0,0.028645999999999998,154.67,282.67,0.017578,0.028319999999999998,normal
2748,-5.3661,0.10654000000000001,5.5684,1.5501,0.32934,0.10632,-0.19633,0.72321,-0.24111999999999997,0.18832000000000002,0.014443000000000001,-0.078159,-0.0047084,0.037881,326.97,0.024572,193.03,0.025202000000000002,175.48,183.74,0.024194,0.021672999999999998,normal
2749,-1.9347,-0.22653,5.5037,1.706,-0.77075,-0.43964,-1.063,-1.1339,-1.4738,-0.21479,-0.027285000000000004,-0.22230999999999998,0.036862,0.00022086,486.67,0.028970999999999997,136.0,0.022624000000000002,172.0,210.67,0.023926,0.025798,normal
2750,-1.6395,-0.040019,5.5717,1.6629,-0.35795,-0.14672000000000002,-1.0409,-0.37906999999999996,-0.9942799999999999,0.093989,-0.023196,0.013895,0.028794999999999998,-0.010614,140.0,0.016493,119.11,0.01888,220.44,149.33,0.015734,0.017361,normal
2751,-3.8764,-0.35145,6.6719,-0.32914,-0.54976,-0.30584,-0.6743399999999999,0.27578,-0.81348,-0.39146,-0.041026,-0.0046763,-0.057250999999999996,-0.018906,121.91,0.025124,141.09,0.026855,184.73,152.73,0.024592,0.031027999999999997,normal
2752,-7.3469,-0.42616000000000004,5.959,1.4936,0.00052564,-0.19963,-0.69333,1.7525,-0.34715,-0.032921,0.1062,0.10687999999999999,-0.076071,-0.0041325,199.83,0.025306,135.65,0.020296,107.13,143.3,0.027259,0.029467,normal
2753,-2.355,-0.10622999999999999,5.5868,1.3942,-0.64837,-0.17681,-1.1269,-1.5507,-1.3782,0.21699000000000002,-0.15736,-0.20581999999999998,-0.10933,-0.00030275,531.56,0.02908,117.33,0.023003,128.0,138.67,0.018663,0.01888,normal
2754,-1.7941,-0.29683000000000004,5.4931,1.6782,-0.75093,-0.3053,-1.2209,-1.4721,-1.4878,-0.22465,-0.12783,-0.26398,0.054985,0.025089,464.22,0.020182,115.56,0.020182,135.11,152.89,0.021918,0.025282,normal
2755,-4.3123,0.06956799999999999,4.787,2.0072,0.53199,0.25338,0.19939,0.013632,0.22704000000000002,0.38435,0.26074,-0.080749,-0.0359,0.037111,136.0,0.0147,227.37,0.017166999999999998,237.47,261.05,0.014494,0.016447,abnormal
2756,-2.6341,-0.26454,5.9031,1.3881,-0.039557999999999996,-0.32757,-0.46211,1.0963,-0.55029,-0.44575,0.12012,-0.065059,-0.080483,0.032476,162.59,0.020163,140.24,0.020508000000000002,209.88,137.41,0.024242,0.024357,normal
2757,-5.8645,0.074711,5.0437,2.1053,0.57043,-0.027943,0.26799,-0.034079000000000005,0.33945,0.50626,0.19965,-0.12327,-0.022867,0.031397,226.0,0.011719,176.0,0.015625,128.0,132.0,0.019043,0.018066,abnormal
2758,-2.9866,-0.16610999999999998,6.3696,0.5414399999999999,-0.21431999999999998,-0.16201,-0.45073,1.2435,-0.49056000000000005,-0.3242,0.056228999999999994,-0.012269,-0.047544,0.006040600000000001,206.55,0.016548,147.2,0.021165,167.56,158.25,0.021129,0.025817000000000003,normal
2759,1.306,0.15838,5.672999999999999,1.7052,-0.29486999999999997,0.0042032,-0.99205,-1.5401,-1.0852,0.45103999999999994,0.020697999999999998,-0.15484,0.082213,-0.044705,119.2,0.020833,140.8,0.019531,132.27,131.2,0.016732,0.019531,normal
2760,-1.6497,-0.30514,6.3375,0.67504,-0.77255,-0.28779,-1.1264,0.026061,-1.0508,-0.26754,0.06906,0.0028741,-0.088611,-0.016599000000000003,254.49,0.022049000000000003,141.51,0.023438,137.96,158.58,0.023915000000000002,0.027257,normal
2761,-3.5533,0.095558,5.7744,1.3948,-0.052162,0.01696,-0.4239,0.19397999999999999,-0.58499,0.16854,0.014130000000000002,-0.039452999999999995,-0.10025,0.015888,144.76,0.023438,164.57,0.024461,190.48,182.86,0.022693,0.019624000000000003,normal
2762,-5.2847,0.0010088,5.8874,1.3825,0.14725,0.023459999999999998,-0.73815,0.36055,-0.5483899999999999,0.13263,0.095263,-0.014313999999999999,-0.061627,0.062933,325.82,0.026277999999999996,128.0,0.019176,224.0,145.45,0.025568,0.021838999999999997,normal
2763,-1.2712,-0.11559000000000001,5.9109,1.2947,-0.37512,-0.073001,-0.75173,0.2831,-0.80337,0.044517,-0.012662999999999999,-0.061897,-0.028109,0.029345,207.11,0.020616,186.07,0.020689,148.15,144.59,0.028429000000000003,0.027632999999999998,normal
2764,-3.8284,0.28613,4.9961,1.9954,0.40844,0.1827,0.08183700000000001,-0.70028,0.10537,0.64089,0.39454,-0.12340999999999999,-0.071797,0.01645,144.4,0.010546999999999999,150.4,0.014844,345.6,227.2,0.013281,0.026562,abnormal
2765,-2.2436,0.35057,4.9159,1.8945,0.76664,0.20114,0.82957,2.3085,0.8342799999999999,0.35428000000000004,0.13430999999999998,-0.021556,-0.040257,0.020276,134.92,0.015836000000000003,171.24,0.014147,144.43,115.89,0.02349,0.028082999999999997,abnormal
2766,-2.8115,0.45771000000000006,4.7823,1.992,0.11177999999999999,0.32456,0.042832,-0.36694,0.13277,0.47181999999999996,0.36818,-0.075402,-0.088821,-0.0011155999999999998,106.0,0.015137000000000001,224.0,0.013184,248.0,226.67,0.014322999999999999,0.021647,abnormal
2767,-3.9922,-0.32075,5.939,1.3722,-0.21802,-0.21459,-0.67113,0.16507,-0.74526,-0.10974,0.055291999999999994,-0.055563,-0.015879,0.01871,250.53,0.021093999999999998,189.87,0.022135,168.53,219.73,0.024023,0.027279,normal
2768,-3.4908,-0.35451,6.4474,0.88531,0.6147600000000001,-0.12170999999999998,0.30243000000000003,-1.7239,0.28774,-0.76226,0.47661000000000003,0.027493,0.044412,-0.050925,172.31,0.012620000000000001,159.18,0.022636,128.82,169.85,0.027393999999999998,0.024439,normal
2769,-2.1952,-0.12372999999999999,5.8023,1.7116,-0.3037,-0.26829000000000003,-0.5968100000000001,-0.95468,-0.72897,0.15587,-0.11127999999999999,-0.13843,0.052504999999999996,-0.010791,320.17,0.016763999999999998,126.67,0.023031,125.33,158.67,0.019124000000000002,0.02653,normal
2770,-3.2839,-0.28814,5.6162,1.7161,-0.73364,-0.38502,-1.1731,-1.159,-1.4292,-0.23790999999999998,-0.041698,-0.23398000000000002,0.032864,0.010973,415.43,0.021391,118.86,0.021763,169.14,138.67,0.025205,0.023903,normal
2771,-0.9354299999999999,-0.22735999999999998,5.9894,1.1309,-0.13984000000000002,-0.14137,-0.47186000000000006,1.0198,-0.56426,-0.2052,0.049631,-0.048215,-0.035302,0.0059203,160.17,0.017985,162.67,0.017497,174.0,168.67,0.020101,0.032104,normal
2772,-2.3925,-0.23734,6.4688,0.34292,0.1122,-0.3276,0.085648,-1.1114,0.05542999999999999,-0.87187,0.38482,-0.044150999999999996,0.041543000000000004,-0.043302,229.57,0.016899,150.26,0.022588,185.04,232.35,0.020380000000000002,0.021230000000000002,normal
2773,-8.294,-0.53883,6.3165,0.9027700000000001,-0.078729,-0.30896,-0.53993,2.0527,-0.020231,-0.22668000000000002,0.028704,0.0097274,-0.041708999999999996,0.01077,34.061,0.020537,186.18,0.020567,161.45,156.12,0.019441999999999997,0.028794,normal
2774,-2.8406,-0.23513,6.2282,0.74352,-0.10113,-0.20042000000000001,-0.47752,1.2374,-0.56831,-0.4395,-0.035329,-0.032193,-0.059052999999999994,-0.0012992000000000001,67.556,0.015191,164.74,0.016347999999999998,131.56,182.52,0.021266999999999998,0.020399,normal
2775,9.7751,0.1231,2.9751,1.3696,-1.797,0.27515,-2.0267,-2.9337,-1.9427,0.24003000000000002,-0.14445999999999998,-0.22346,0.056972,-0.032157,343.38,0.092473,189.54,0.12725,337.23,283.08,0.13634000000000002,0.15955999999999998,normal
2776,-1.9023,0.34133,4.7361,2.5603,0.47681999999999997,0.21631999999999998,0.27714,-0.0099896,0.31254,0.43157,0.32993,-0.068472,-0.061648,0.013807,262.22,0.013238,256.0,0.009765600000000001,192.0,138.67,0.010417000000000001,0.01237,abnormal
2777,-11.915,0.30789,4.5271,2.0213,0.34626,0.38986,0.29789,1.1319,0.30548000000000003,0.37542,0.038675,-0.048659,-0.014965000000000001,-0.0033815,558.79,0.39098,150.3,0.40092,163.88,165.82,0.33807,0.35062,abnormal
2778,-1.8318,0.018011000000000003,5.5049,1.4638,-0.51008,-0.09021799999999999,-1.1344,-2.5425,-1.4623,0.31543000000000004,-0.060819000000000005,-0.16914,0.1065,-0.046607,279.65,0.023777,118.26,0.024966,119.65,176.7,0.028618,0.021738999999999998,normal
2779,-1.6007,0.1739,5.4544,1.5985,-0.20956,-0.1939,-0.63762,-0.87397,-0.78759,0.4311,0.039358,-0.20079,0.071008,-0.0081002,23.666999999999998,0.019694,160.0,0.02238,188.0,158.67,0.029377999999999998,0.022868,normal
2780,-4.0377,-0.6520199999999999,6.0762,1.3005,-0.35648,-0.34496,-1.0546,0.028738,-0.7804399999999999,-0.14192000000000002,0.15135,-0.020033000000000002,0.06944600000000001,0.034488,243.7,0.022859,97.185,0.027777999999999997,93.63,110.22,0.029369,0.028645999999999998,normal
2781,-7.8012,-0.1855,5.3988,1.5455,0.12808,0.051565999999999994,-0.7042,-0.012842,-0.8961399999999999,0.066359,0.12648,-0.11281,-0.01863,0.042563,288.32,0.023516,131.84,0.026406,158.72,192.0,0.023438,0.023906,normal
2782,-2.0323,0.015147,5.153,2.0775,0.0074088999999999995,0.26678,-1.1221,-2.0785,-1.18,0.55634,0.31937,-0.25736,0.034457,-0.019528999999999998,161.78,0.020399,170.67,0.016927,195.56,138.67,0.018663,0.024306,normal
2783,-0.5259699999999999,-0.32583,5.9316,0.75284,-0.9953200000000001,-0.36696999999999996,-1.0759,0.051186,-1.0947,-0.32139,0.068616,-0.036223000000000005,-0.010636,0.0032904,189.19,0.011769,184.1,0.012708,133.82,128.83,0.019024,0.026202,normal
2784,-10.264000000000001,-0.57097,5.5232,1.5641,-0.48327,-0.17493,-1.0449,-0.45465,-1.2728,0.55132,0.0063877,-0.072122,-0.060325,0.12304000000000001,322.82,0.019187,134.59,0.020221,128.0,128.0,0.027114,0.027458999999999997,normal
2785,-2.5472,-0.27824,6.2367,0.7719199999999999,-0.13036,-0.21986,-0.50966,1.2872,-0.5784600000000001,-0.41600000000000004,-0.06508,-0.032997000000000005,-0.074975,-0.017794,111.6,0.014518000000000001,109.87,0.019271,138.67,144.0,0.019141,0.025065,normal
2786,-3.911,0.03614,5.7722,1.4102,0.094093,-0.13731,-0.50305,-1.2001,-0.6301100000000001,0.36309,-0.039898,-0.088185,0.076856,0.006080899999999999,231.12,0.022216999999999997,233.0,0.018311,227.0,122.0,0.019958,0.018494,normal
2787,-5.3423,-0.29491999999999996,6.1825,0.74132,-0.44098999999999994,-0.26204,-0.67118,1.1439,-0.79196,-0.17683,0.20304,-0.043184,0.0054773,-0.025053,225.8,0.022559,179.2,0.020996,177.6,182.4,0.018555000000000002,0.026757999999999997,normal
2788,-3.0737,-0.097059,4.9915,1.8502,-0.0087488,0.19962,0.20556,0.24101,0.28875,0.4209,0.18741,-0.06487000000000001,-0.053570000000000007,0.020919,38.118,0.010225,124.24,0.019416,148.71,171.29,0.024931000000000002,0.022403,abnormal
2789,-1.1505,-0.042035,5.7979,1.3772,-0.37925,-0.24181999999999998,-0.9617,-0.95405,-1.1498,-0.019199,-0.063672,-0.16964,-0.009752799999999999,0.0019562,84.387,0.021547,124.9,0.025202000000000002,149.68,153.81,0.019972,0.027974000000000002,normal
2790,-0.48491999999999996,-0.38465,5.8415,1.7405,0.17997,-0.31984,-0.49488999999999994,-0.29456,-0.5371,-0.33354,-0.097202,0.018315,-0.086751,-0.043492,40.75,0.020325,157.0,0.023193000000000002,214.0,222.0,0.023743,0.02655,normal
2791,-7.4158,-0.5665,5.8546,1.3293,0.058083,-0.32145,-0.42993000000000003,1.7867,-0.17334000000000002,-0.28345,-0.078868,-0.0022429000000000004,-0.017175,0.0038683999999999997,129.2,0.020898,137.6,0.023828,150.4,158.4,0.029589999999999998,0.02334,normal
2792,-6.4285,-0.51961,5.438,1.8264,-0.21882,-0.15417,-0.88302,-0.15996,-1.1187,0.095068,0.028183,-0.088435,-0.022890999999999998,0.045237,254.32,0.015419,171.79,0.01984,235.79,195.37,0.022718000000000002,0.02683,normal
2793,-4.112,-0.27468000000000004,5.7298,1.4980000000000002,-0.090171,-0.14538,-0.6201399999999999,-0.18392,-0.70817,0.085771,0.069228,-0.0097655,0.024547,-0.045135,192.29,0.023996,169.14,0.021903,155.43,148.57,0.019809999999999998,0.021066,normal
2794,-4.678999999999999,-0.25690999999999997,5.6151,1.2724,-0.5291100000000001,-0.29945,-1.2637,-1.3359,-1.3741,0.18118,-0.05859400000000001,-0.17898,0.0035863,0.031698000000000004,341.65,0.030789999999999998,173.18,0.022633,173.18,156.24,0.028722,0.026654,normal
2795,0.90609,-0.21043,5.9387,1.2192,-1.0292,-0.23947,-1.3563,-1.6052,-1.5084,0.084876,-0.29359,-0.29459,0.0016841999999999998,0.01659,444.21,0.022203999999999998,183.58,0.019326,234.11,109.47,0.026624000000000002,0.021484,normal
2796,-1.4626,-0.19680999999999998,5.7318,1.4526,-0.79701,-0.353,-0.99436,-0.94609,-1.2555,0.13825,-0.41688000000000003,-0.26766999999999996,0.061429,-0.058117999999999996,256.57,0.019252000000000002,244.57,0.017578,164.57,153.14,0.028738999999999997,0.03125,normal
2797,-3.5283,0.037897,5.997000000000001,1.2716,0.064047,-0.1461,-0.51107,0.75871,-0.60222,-0.062532,0.11573,-0.020285,-0.043449,-0.0017564,236.95,0.027902,149.33,0.029669,140.19,192.0,0.025297999999999998,0.027437,normal
2798,-4.7295,0.10651,5.6827,1.5039,0.27414,-0.072052,-0.47977,-0.15899000000000002,-0.48028000000000004,0.40052,0.20199,-0.038069,0.032573000000000005,0.024927,168.87,0.019701,140.52,0.023098,141.91,136.35,0.023947,0.020975,normal
2799,-1.2178,-0.054183,6.1307,0.88582,-0.16105,-0.17579,-0.40181,0.8951399999999999,-0.38021,-0.11199999999999999,-0.016865,0.021681,-0.005167499999999999,-0.018156,118.41,0.016803,209.27,0.017856999999999998,209.27,169.65,0.020585,0.024833,normal
2800,-5.6129,0.021011000000000002,5.4616,1.6436,1.0396,0.0044432,0.8972600000000001,-0.6873600000000001,1.024,-0.32468,0.49856999999999996,-0.054362,-0.0036132,-0.03828,114.62,0.011343,145.23,0.017879,135.38,136.62,0.021935,0.021634999999999998,normal
2801,-3.4095,-0.069761,6.2579,0.46466,-0.3878,-0.3008,-0.33398,1.0326,-0.40307,-0.20459000000000002,0.20471,-0.00022373,-0.030622000000000003,0.00098154,76.97,0.021544,176.0,0.01814,172.61,156.12,0.023911,0.025095,normal
2802,-6.4645,-0.36212,5.3892,1.6213,-0.24774000000000002,0.090711,-0.8993899999999999,0.058348000000000004,-0.51135,0.2938,0.46006,-0.13675,-0.046083,0.01436,137.7,0.014440999999999999,184.24,0.014974000000000001,181.33,163.88,0.020774,0.023674,normal
2803,-4.803,-0.090896,5.9645,1.0015,0.13309,0.10203999999999999,-0.31137,0.76672,-0.26168,0.14201,0.16322,-0.012699,-0.060902,0.019967,123.42,0.018261000000000003,175.04,0.020637,169.64,158.84,0.021296000000000002,0.022567,normal
2804,-2.508,-0.099736,5.9535,1.0059,-0.69903,-0.40306,-0.93778,-1.3676,-1.1147,0.24543,-0.32254,-0.20117000000000002,0.045018,0.036425,300.31,0.021935,118.15,0.026743,113.23,123.08,0.027043,0.029297000000000004,normal
2805,-2.1935,-0.08389400000000001,5.8896,1.2770000000000001,-0.22323,-0.1371,-0.56191,0.31677,-0.56715,-0.035461,0.15822999999999998,-0.036882,-0.07814299999999999,0.044315,256.09,0.019077,197.21,0.017851,201.67,185.3,0.02371,0.022892,normal
2806,-2.1113,-0.29807,6.2078,0.5286,-0.71512,-0.27857,-0.82094,0.10525999999999999,-0.83175,-0.23822,-0.044088999999999996,-0.05731699999999999,-0.068402,0.027673000000000003,221.55,0.022433,171.28,0.021991999999999998,157.41,188.12,0.024691,0.02854,normal
2807,-13.218,-0.32499,5.5329999999999995,1.5059,-0.36418,-0.20269,-0.72544,0.1781,-0.45543999999999996,-0.081581,0.37142,-0.17683,-0.0061975,0.086487,99.524,0.012787999999999999,162.29,0.014740999999999999,140.19,147.05,0.021484,0.026693,normal
2808,-6.7078,-0.08488899999999999,6.1467,0.62163,-0.10371,-0.08774900000000001,-0.14932,1.3149,-0.17724,-0.080332,0.13940999999999998,-0.027569,-0.060867,0.00071099,180.9,0.022697,135.72,0.021686,213.52,169.93,0.022192,0.024852000000000003,normal
2809,2.1452,0.31013,5.569,1.6765,-0.48141000000000006,0.17867,-1.145,-1.6741,-1.2855,0.60143,-0.009384700000000001,-0.22091,0.039283,0.040908,199.25,0.019043,148.0,0.020263999999999997,136.0,178.0,0.015015,0.020508000000000002,normal
