MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,Class
-6.2211,6.3371,2.4229,0.98504,-0.074837,-0.4027,-0.28517,-0.20629,-0.047665,-0.07077,-0.027724,-0.0050698,-0.038774,-0.021469,-9.5516,6.1046,1.925,1.2237,0.077472,-0.27814,-0.14983,-0.27926,-0.11712,-0.080819,-0.0011505,0.0038017,-0.065251,-0.024512,-14.775,6.4146,1.0535,0.95209,-0.21645,-0.18055,-0.016373,-0.23242,0.032549,-0.10951,-0.022742,0.0016885,-0.06197,-0.027855,-15.59,6.3183,1.0095,1.1835,-0.017311,-0.061267,0.062638,-0.2594,0.038289,-0.087342,-0.047137,-0.029485,-0.040419,0.01148,119.58,4.6176,0.022821,-0.12144,65.684,132.21,3.5922,0.021587,0.21901,42.316,87.579,2.8357,0.02683,0.1886,200,114.53,2.1935,0.023335,0.47469,472.42,125.47,1.6885,0.026521,-0.045735,394.84,122.95,1.3349,0.021176,-0.069553,288.11,143.16,1.1759,0.025288,0.31571,218.95,130.53,1.0006,0.021998,0.65669,230.32,145.68,0.89651,0.018966,0.026274,262.63,132.21,0.76107,0.020302,0.42809,338.74,199.58,0.71233,0.021279,-0.16509,220.42,159.16,0.65969,0.022255,0.54863,279.16,137.26,0.60422,0.022872,-0.059057,304.63,185.26,0.53283,0.023232,-0.033246,186.32,210.53,0.48775,0.023797,0.005052,296,normal
-9.9166,5.4504,2.9577,1.6076,0.52973,0.10914,-0.038475,-0.15124,-0.040127,-0.093209,-0.053389,-0.01104,-0.058541,-0.022064,-9.1783,5.7997,2.6845,1.3449,0.32265,0.089634,0.11906,-0.055222,-0.028233,-0.095736,-0.050023,-0.027429,-0.05525,0.00094688,-16.257,6.1535,2.0594,1.2277,-0.1352,0.030876,0.097328,-0.21013,0.11017,-0.097968,-0.041012,0.046214,-0.07058,-0.0031739,-17.177,6.1425,1.8406,1.3373,-0.078035,0.18714,0.18135,-0.22202,0.091731,-0.15718,-0.03498,0.04584,-0.085305,-0.0099205,192,5.6769,0.01716,-0.22688,424,201.14,4.1818,0.015276,0.25503,230.86,140.57,2.2051,0.016323,0.086974,344,190.86,1.9017,0.014648,0.45302,237,182.86,1.419,0.018415,-0.13044,296.86,171.43,1.0737,0.022252,0.27108,475.71,198.86,0.90156,0.017439,0.085323,333.43,205.71,0.8069,0.015904,-0.071929,298.86,195.43,0.68127,0.020926,-0.72837,294.86,234.29,0.61839,0.018136,0.12578,307.57,182.86,0.51322,0.017578,0.0866,332.43,218.29,0.46698,0.021275,0.15696,315.86,241.14,0.39896,0.018066,0.31496,289.57,192,0.39067,0.020787,0.068189,267.14,210.29,0.34731,0.026786,0.29945,371.86,normal
-2.8026,5.6853,1.8064,1.4536,0.079672,0.085436,-0.16042,-0.38966,0.090036,-0.09345,-0.047598,-0.0060266,-0.053332,0.016905,-4.3366,5.2449,1.4455,1.6169,0.31048,0.48544,0.10822,-0.3166,0.095784,-0.20852,-0.11997,-0.028785,-0.028246,0.025616,-7.6488,5.1608,-0.21348,1.8791,-0.38221,0.60338,-0.078418,-0.45513,0.20256,-0.25039,0.014581,-0.050253,-0.011276,-0.0031616,-8.4822,5.0713,-0.5,2.0844,-0.36297,0.81604,0.0099709,-0.36836,0.28913,-0.31665,-0.01301,-0.097611,-0.0098679,0.00031062,114.53,5.7435,0.015419,0.88664,54.105,188.63,3.8654,0.01141,0.60659,465.26,202.11,2.7605,0.014237,-0.00042368,484.63,190.32,2.2529,0.014648,-0.10607,411.37,175.16,1.8347,0.016036,0.37596,219.05,162.53,1.4735,0.012695,0.46611,234.63,176,1.3555,0.016345,0.074602,277.68,229.89,1.2251,0.017784,0.50916,310.11,203.79,1.1192,0.01141,0.65572,357.26,179.37,0.97094,0.01506,-0.12293,410.84,243.37,0.91696,0.013929,0.17593,319.37,210.53,0.80186,0.021484,0.43018,325.26,255.16,0.71373,0.014648,-0.056862,415.79,192,0.6712,0.019531,0.47719,391.58,153.26,0.58853,0.022101,-0.034296,296.21,abnormal
-6.7164,6.1211,2.554,1.2014,0.25493,-0.24776,-0.23586,-0.20216,-0.058147,-0.0138,-0.0060856,-0.01672,-0.027173,-0.025737,-11.572,5.5258,2.7581,1.6318,0.60951,0.15125,0.020205,-0.1821,-0.13934,-0.13671,-0.08847,-0.035786,-0.0050306,0.0045921,-11.32,6.3252,1.3062,1.1216,0.090123,-0.26463,-0.079602,-0.15445,-0.012857,-0.14776,-0.079176,0.0026076,0.0080116,0.021458,-16.372,5.5866,2.9912,2.0871,0.90731,0.25125,-0.088772,-0.34289,-0.2221,-0.19728,-0.094289,0.00073796,0.018747,0.032934,126,3.8567,0.026367,-0.79489,47.5,186,2.8022,0.016479,0.56915,212.5,235,2.0798,0.013855,0.26711,277.75,220,1.7547,0.014526,0.49278,255.12,199,1.6298,0.015808,0.58737,247.25,210,1.3403,0.014526,0.0091092,347.12,243,1.2328,0.015869,-0.19806,319.88,211,1.1416,0.014526,0.26366,368.5,231,1.0521,0.016479,-0.25873,253,167,0.84394,0.015076,0.67594,361.12,189,0.8516,0.021057,0.39314,294.38,222,0.72239,0.020508,0.37396,298.25,230,0.66923,0.019531,0.30362,342,201,0.62324,0.021729,0.24325,335.62,191,0.55736,0.022949,0.49968,306.12,abnormal
-6.433,5.2931,2.66,1.787,0.43181,0.22915,-0.015516,-0.1968,-0.054814,-0.17348,-0.0020961,-0.089466,-0.074337,0.0541,-4.6393,5.7299,2.3223,1.2652,0.23549,0.21151,0.051967,-0.14941,0.0065773,-0.10084,0.03451,-0.027042,-0.091441,-0.014287,-8.7927,5.3691,2.1034,1.8517,0.16834,0.41061,0.042115,-0.19875,0.052762,-0.21116,0.068332,-0.072223,-0.078756,0.055283,-9.4868,5.4786,2.0495,1.9958,0.1488,0.3955,0.058488,-0.2161,0.068883,-0.24875,0.060323,-0.076609,-0.087455,0.084578,256,3.5494,0.012233,-0.0082371,236.63,240.84,2.7237,0.013877,-0.14746,410.32,225.68,2.3118,0.013466,0.059903,408.42,274.53,1.8016,0.013055,-0.31929,353.26,254.32,1.6225,0.011667,-0.041046,306.74,236.63,1.4156,0.01213,0.24028,447.79,176,1.216,0.011308,0.89666,436.95,231.58,1.0534,0.015985,0.035687,334.11,195.37,0.93971,0.014905,0.064953,371.47,207.16,0.84519,0.015419,0.59476,435.16,217.26,0.74794,0.015831,0.35705,440.95,154.11,0.67755,0.018246,0.3734,282.74,202.95,0.60274,0.014751,-0.3417,371.05,162.53,0.57177,0.017784,0.62753,395.37,267.79,0.5414,0.019428,0.084243,344.63,abnormal
-3.2093,5.7006,2.9129,1.2236,0.31354,0.007204,-0.032109,-0.078402,-0.058253,-0.062788,-0.029543,-0.039733,-0.039499,-0.010697,-2.3129,5.8173,2.6346,1.0112,0.21436,-0.0063775,0.0085173,-0.062343,-0.022428,-0.029197,-0.034222,-0.026169,-0.032961,-0.006816,-7.507,6.3256,2.3492,0.84938,0.035686,0.048263,0.04363,-0.10931,0.013179,-0.075747,-0.040449,-0.022052,-0.07349,-0.0090383,-8.3407,6.6234,2.3508,0.8015,0.049712,0.12568,0.11241,-0.10276,0.017024,-0.06764,-0.048145,-0.016493,-0.064225,-0.014496,156.9,6.9526,0.0089466,1.2966,30.452,187.87,4.1179,0.016633,0.068472,539.61,115.61,2.7874,0.0093246,0.11763,135.48,215.74,2.3492,0.015751,-0.30711,300.65,205.42,1.859,0.013798,0.20767,325.68,218.84,1.6823,0.014365,0.48855,332.9,307.61,1.5441,0.014302,-0.82486,288,180.65,1.3037,0.016255,-0.28145,413.94,200.26,1.1287,0.014617,0.16652,311.48,217.81,1.0057,0.01594,0.78905,329.42,239.48,0.97104,0.020917,0.34303,305.29,184.77,0.8931,0.017263,0.029449,370.71,157.94,0.78228,0.014239,0.50851,301.42,174.45,0.75407,0.022114,-0.288,317.03,213.68,0.67059,0.019216,0.27288,367.1,normal
-10.611,5.5454,2.5333,1.6474,0.48053,-0.02072,-0.19963,-0.40342,-0.1935,-0.12136,-0.0084774,0.048907,0.013254,-0.0018205,-7.1561,5.8017,2.1288,1.2533,0.25683,0.038545,-0.071024,-0.29088,-0.064782,-0.056804,-0.022052,-0.059793,-0.058948,0.021097,-14.704,5.6989,0.74522,1.5587,0.15763,0.31876,0.19783,-0.32029,0.050399,-0.14774,-0.044627,-0.024655,-0.048931,0.0071131,-15.734,5.7296,1.13,1.8316,0.19378,0.3081,0.16395,-0.31289,0.034878,-0.18857,-0.050081,-0.02492,-0.030724,0.015482,180.21,4.2183,0.024568,-0.084029,652.21,160,2.0051,0.02205,-0.24794,445.89,168.42,1.5256,0.017064,-0.010033,117.26,160,1.3011,0.018144,0.027481,215.16,211.37,1.0728,0.016396,0.10642,410.21,157.47,0.89459,0.018606,0.75054,457.68,187.79,0.74886,0.018298,-0.10876,350,238.32,0.66665,0.017218,0.27415,352.84,223.16,0.5949,0.017681,-0.093238,324.53,236.63,0.5498,0.01876,0.35311,316.63,219.79,0.51225,0.017424,-0.12851,299.26,150.74,0.47499,0.020868,0.5478,353.37,194.53,0.38806,0.018606,0.59564,352.53,186.95,0.37352,0.019428,0.10423,359.79,214.74,0.34071,0.020816,-0.48302,244.84,abnormal
-6.2532,5.2778,3.2998,1.9624,0.96267,0.21436,-0.16934,-0.31793,-0.27686,-0.17736,-0.065994,-0.038813,-0.015694,0.013482,-11.138,5.4208,2.9552,1.5467,0.72334,0.25882,0.028345,-0.10377,-0.17869,-0.19408,-0.1001,-0.030479,-0.0061564,-0.0012629,-16.214,5.9282,2.8994,1.4952,0.56742,0.10148,-0.0034493,-0.12113,-0.065902,-0.075632,-0.072458,-0.03279,-0.025731,-0.0043401,-17.154,5.7945,3.0283,1.7116,0.76543,0.21125,-0.012293,-0.15898,-0.1151,-0.1125,-0.089642,-0.044287,-0.016627,-0.0042787,192,6.1358,0.021307,0.4282,8,142.55,3.3961,0.021839,0.6908,106.91,162.91,2.3594,0.017756,-0.10075,242.55,138.18,2.1095,0.015891,0.084356,181.64,199.27,1.5717,0.01527,0.13978,128.73,218.18,1.3643,0.016246,-0.04676,253.27,173.09,1.1814,0.014027,0.11094,236.18,241.45,1.0338,0.016069,-0.091158,367.27,189.09,0.82479,0.012873,-0.66469,385.45,184.73,0.74748,0.019176,-0.38814,268.36,256,0.69715,0.014382,-0.50452,294.18,200.73,0.64922,0.02033,0.21123,206.91,208,0.56572,0.023082,0.25458,317.64,178.91,0.51111,0.019709,0.48412,320.73,235.64,0.46547,0.019531,-0.15787,333.27,abnormal
-6.8862,5.8065,2.6129,1.3212,0.3222,-0.08328,-0.16057,-0.24317,-0.098511,-0.067431,-0.026027,-0.022509,-0.026839,-0.007962,-8.1558,5.8862,2.3391,1.1591,0.24234,0.016991,0.13738,-0.09477,-0.081312,-0.094761,-0.093076,-0.022618,-0.030586,-0.017043,-13.982,5.8808,1.8642,1.4985,0.2263,0.03646,0.058866,-0.23046,-0.013659,-0.1077,-0.044413,0.0050394,-0.03411,0.0094349,-16.033,5.8226,2.0517,1.7401,0.33266,0.15615,0.11824,-0.29188,-0.047508,-0.14089,-0.076537,0.0070523,-0.044092,0.0016224,102.4,4.1666,0.019308,-0.68853,21.943,138.97,2.0386,0.015737,0.40953,400.91,124.34,1.6327,0.016741,0.041744,167.77,138.97,1.1488,0.017076,0.51856,129.71,196.57,0.87694,0.017801,0.58765,188.11,167.31,0.80522,0.018025,0.46353,291.54,178.29,0.66572,0.014788,0.15829,310.86,169.14,0.58648,0.01942,0.094209,363.43,196.57,0.53818,0.016295,0.17922,310.4,224.91,0.44986,0.014174,0.17505,294.29,164.57,0.42466,0.018248,0.22371,343.66,201.14,0.36399,0.018583,0.49067,255.77,166.4,0.32358,0.021931,0.25626,298.29,196.57,0.29926,0.023717,-0.02831,303.2,164.57,0.28421,0.02221,-0.20219,237.83,normal
-1.9234,5.6409,2.0577,1.3318,0.2411,0.049844,0.1075,-0.10012,-0.00066533,-0.07409,-0.032128,-0.014797,-0.053464,-0.01916,-2.6914,5.9434,1.2982,0.94807,0.086544,0.17841,0.18487,-0.17775,0.069627,-0.016692,-0.022827,-0.010682,-0.031354,0.011852,-7.827,5.6925,0.69852,1.3189,-0.16015,0.14085,0.080832,-0.23599,0.11765,-0.15598,0.0026849,0.0092641,-0.041679,0.018774,-9.426,5.946,1.1644,1.5065,0.044283,0.1027,0.064257,-0.27204,0.067119,-0.13857,-0.0079342,0.006705,-0.057453,0.008427,198.98,5.9724,0.014702,0.62397,69.382,138.47,4.5006,0.01598,0.48429,194.33,148.95,3.6569,0.01527,0.71326,292.22,259.49,2.4713,0.012358,0.33455,176.29,250.76,2.0527,0.013352,0.36221,228.51,183.85,1.7028,0.018608,0.17241,258.04,199.56,1.4409,0.018643,-0.096155,258.69,168.73,1.2574,0.019886,0.64509,300.51,180.95,1.0849,0.019247,0.2281,225.38,180.95,0.96673,0.016832,0.50433,282.91,158.84,0.81905,0.019141,-0.12216,302.69,197.24,0.72063,0.0212,-0.0092594,238.91,152.44,0.66354,0.021023,0.34728,252.36,181.53,0.58183,0.017578,-0.048064,279.93,169.89,0.52994,0.023366,0.45561,224.29,abnormal
-10.809,5.4475,2.8795,1.6487,0.77611,0.23872,-0.0024538,-0.20553,-0.201,-0.14109,-0.053535,-0.019305,0.005335,0.021601,-7.078,5.9193,2.5333,1.0487,0.51086,0.15407,-0.0030066,-0.061134,-0.049086,-0.057426,-0.032811,-0.053678,-0.033467,-0.011104,-15.115,6.1384,2.0887,1.1139,0.35395,0.145,0.134,-0.10085,-0.049114,-0.093609,-0.07362,-0.036744,-0.036547,-0.0073524,-16.089,6.3114,2.2424,1.1868,0.41767,0.15072,0.10862,-0.14506,-0.071301,-0.092282,-0.078602,-0.021294,-0.039605,-0.0099805,152.77,4.1587,0.023185,0.7746,715.87,212.65,2.7171,0.015121,-0.18162,291.35,187.87,1.7109,0.015247,0.16691,317.42,161.03,1.3321,0.017263,0.35636,390.19,190.97,1.1256,0.015436,0.80672,329.03,231.23,0.92814,0.014491,-0.20235,405.94,241.55,0.8296,0.018586,0.36694,370.84,244.65,0.7413,0.016885,0.19225,473.81,218.84,0.65466,0.016066,-0.20791,369.55,244.65,0.5859,0.018019,0.18625,384,206.45,0.54269,0.018397,0.25765,393.94,218.84,0.49349,0.013357,0.35255,485.03,200.26,0.44461,0.020665,-0.31728,406.45,221.94,0.39352,0.015688,0.25104,312,170.32,0.36186,0.016066,-0.31137,442.84,abnormal
-5.5736,5.3099,2.3697,1.9095,0.67594,0.20714,-0.035825,-0.2974,-0.11703,-0.14865,-0.062641,0.0069381,0.00085383,0.035134,-9.0147,5.5604,1.2766,1.3764,0.26921,0.1839,0.11408,-0.19146,0.020209,-0.13886,-0.10064,-0.060155,-0.033035,0.0089781,-7.8509,5.3717,-1.0751,1.458,-0.52632,0.41864,0.097637,-0.23001,0.28944,-0.20036,0.049335,-0.085555,-0.019887,-0.020152,-15.735,5.3674,0.92793,2.199,0.45116,0.3597,0.24116,-0.19659,0.077107,-0.19353,-0.072598,-0.052601,-0.051199,0.012112,169.93,4.3751,0.015086,-0.72051,41.655,123.59,3.0666,0.018858,-0.19173,41.379,228.41,1.4702,0.014345,-0.092035,151.17,184.28,1.1388,0.018117,-0.26406,354.62,246.07,0.95961,0.010506,0.49516,227.31,194.21,0.85455,0.014952,-0.44294,340.69,212.97,0.69328,0.012796,-0.043941,266.34,219.59,0.61415,0.020339,0.46957,258.9,205.24,0.52138,0.015019,0.40749,235.59,220.69,0.46234,0.016433,0.3893,186.48,205.24,0.43033,0.017511,0.18096,306.07,235.03,0.38843,0.020946,-0.11022,206.34,232.83,0.36219,0.01805,-0.25873,338.76,207.45,0.34654,0.016568,-0.20322,355.03,184.28,0.31796,0.017848,-0.0097544,418.34,abnormal
-3.4291,5.7656,2.6567,1.4904,0.36298,-0.056012,-0.13411,-0.21385,-0.063431,-0.076793,-0.055808,-0.0033465,0.0060791,0.00024878,-3.8148,5.9155,1.6215,1.0585,0.00010238,-0.013442,0.099457,-0.13518,-0.020903,-0.14869,-0.107,-0.044073,-0.039957,-0.020665,-5.669,5.4107,0.4479,1.9083,-0.32272,0.17837,0.077409,-0.32429,0.064691,-0.20269,0.0050082,-0.048794,-0.031598,-0.007774,-9.4212,5.9181,1.7101,1.808,0.20759,0.097288,0.031081,-0.33304,-0.033995,-0.15838,-0.06187,-0.017903,-0.033993,-0.0084277,130.78,5.8066,0.015455,0.41125,34.087,154.43,4.6768,0.018342,0.36535,113.74,150.26,3.9598,0.018173,0.0064323,287.3,212.87,3.1921,0.019531,0.05963,298.43,222.61,2.6363,0.018342,0.13744,361.74,274.09,2.3383,0.016474,-0.35593,308.52,193.39,2.1063,0.016474,-0.022213,226.78,272.7,1.9123,0.014776,0.018856,351.3,233.74,1.8233,0.018852,0.16231,237.22,250.43,1.6369,0.018088,0.085137,412.17,182.26,1.5426,0.019701,-0.66547,400,224,1.2955,0.022503,0.246,262.26,187.83,1.1924,0.015031,0.10902,526.61,219.83,1.1654,0.016219,-0.43023,297.74,226.78,1.0139,0.021315,-0.39312,388.7,abnormal
2.4358,5.8913,0.44952,0.93528,-0.70326,-0.3087,0.22172,0.062397,0.0066704,-0.32812,-0.025425,0.073191,0.029029,-0.0048294,1.9044,5.9808,-0.6218,0.66374,-0.68275,-0.40927,-0.01766,-0.18098,0.040234,-0.31359,-0.082329,-0.026687,-0.013461,0.0034958,3.8246,5.1003,-1.6311,0.095793,-1.3332,-0.19803,0.42442,0.12578,-0.10142,-0.57601,-0.016263,0.083706,-0.005591,0.015297,-12.993,5.738,1.7242,1.7907,0.40324,0.23792,0.13035,-0.25501,-0.0073742,-0.15233,-0.047873,-0.015891,-0.03115,0.029937,96,5.2948,0.019531,-0.029206,7.6667,114.67,3.6645,0.01888,-0.41202,21,182.67,2.2722,0.016032,-0.70956,55.333,192,1.8353,0.017334,0.08471,95.667,162.67,1.4688,0.024577,0.52526,180,230.67,1.3227,0.020264,0.12383,209.5,164,1.0847,0.026204,0.57957,226,129.33,0.98316,0.029297,0.3311,225.5,140,0.92128,0.025879,0.30945,291.17,181.33,0.82828,0.022705,0.50514,238.67,114.67,0.72792,0.032715,0.32645,301.5,117.33,0.70701,0.027588,0.015754,217.5,141.33,0.60311,0.030355,0.13276,214,196,0.58899,0.02596,0.14241,171.17,140,0.5381,0.03304,0.11131,267.17,abnormal
-5.0421,5.5282,2.8458,1.4364,0.53332,0.14571,-0.07158,-0.20952,-0.12245,-0.078662,-0.033539,-0.0027764,-0.012784,-0.0065979,-5.7328,5.7093,2.721,1.3352,0.56712,0.23261,0.062807,-0.13206,-0.11237,-0.11808,-0.078389,-0.030762,-0.016067,-0.0059384,-11.022,6.258,1.8517,0.81741,0.075213,0.15704,0.13181,-0.1418,0.026455,-0.10173,-0.057916,-2.90E-05,-0.064585,0.014193,-12.737,6.349,2.0733,1.0297,0.1606,0.26349,0.16632,-0.13602,0.055619,-0.14907,-0.078814,-0.0079754,-0.093463,0.022855,199.76,4.3953,0.014915,0.29201,311.52,174.55,3.3051,0.014086,0.32079,254.79,203.64,2.0575,0.013909,-0.00033695,199.52,226.91,1.5566,0.013909,-0.0035591,246.06,153.21,1.3132,0.018348,0.36419,302.06,245.33,1.1923,0.011778,-0.28015,198.3,174.55,0.95486,0.017874,-0.41785,259.52,155.15,0.82032,0.011896,0.57694,423.88,210.42,0.73627,0.013139,-0.050671,187.64,221.09,0.73498,0.016098,0.22487,291.76,181.33,0.63769,0.01888,0.53326,354.79,170.67,0.56432,0.016809,0.033418,357.33,189.09,0.52244,0.019709,0.12267,365.58,188.12,0.44769,0.019768,0.88244,309.7,187.15,0.40439,0.022135,0.58194,285.82,normal
-10.269,5.681,2.2832,1.3424,0.43168,0.095559,0.011375,-0.12114,-0.021699,-0.026016,0.024894,-0.01725,-0.029739,-0.010277,-9.4251,5.8364,1.5845,1.0056,0.2267,0.069292,0.10495,-0.026061,0.096467,-0.019989,-0.024505,-0.069091,-0.058301,-0.00073065,-14.777,6.1734,0.88286,1.0434,-0.16742,0.00059278,0.040706,-0.19965,0.079784,-0.10121,0.028798,-0.068178,-0.035441,0.025409,-15.932,6.1707,0.91208,1.2763,0.00098894,0.17608,0.12213,-0.16651,0.092024,-0.12661,0.034738,-0.081866,-0.033659,0.021745,206.4,6.3055,0.012939,0.2174,173.8,187.2,4.0144,0.0146,0.35171,414.6,208,2.9288,0.015283,0.0065609,398,224,2.4848,0.012207,0.22481,330.9,219.2,1.9678,0.013818,-0.31364,274.8,248.8,1.682,0.013623,0.3779,227.8,198.4,1.4257,0.01416,0.59578,336.1,174.4,1.2555,0.01167,0.65976,421.4,185.6,1.1143,0.013623,0.20257,286.9,192.8,0.92514,0.01543,-0.025263,382.4,177.6,0.86776,0.018018,-0.23075,325.2,210.4,0.73493,0.015918,0.35487,393.6,186.4,0.66251,0.017578,0.047209,341.6,208.8,0.61691,0.017383,0.17827,355.2,200.8,0.54071,0.018652,0.56108,367.3,abnormal
-5.8497,5.4507,2.7475,1.5514,0.5757,-0.0070845,-0.12325,-0.17926,-0.10654,-0.071585,-0.0094269,-0.0018557,-0.023973,-0.035207,-11.492,6.0053,1.9983,1.0788,0.30196,-0.16204,-0.044329,-0.072042,-0.098042,-0.14027,-0.064516,0.020077,-0.015064,-0.023058,-16.809,5.9623,1.3612,1.2244,-0.023552,-0.15449,0.10658,-0.069765,0.024473,-0.10117,0.00061028,0.0088838,-0.048278,0.0069995,-17.321,6.1728,1.0778,1.3571,0.18542,-0.061393,0.15068,-0.071166,0.035589,-0.14032,-0.039479,0.0057239,-0.050797,-0.0015462,129.78,6.9211,0.02322,-0.63077,20.444,135.11,2.2481,0.022678,-0.20705,52.667,121.78,1.5476,0.02653,0.8899,39.556,239.11,1.1258,0.016493,-0.018587,112,186.67,0.89808,0.010471,0.64087,190,200.89,0.76705,0.012804,0.34906,168.44,195.56,0.68892,0.019151,0.14734,210.11,193.78,0.61809,0.018338,-0.034657,194.44,173.33,0.54894,0.016385,0.30481,258.78,132.44,0.45007,0.017904,0.14135,363.11,143.11,0.4088,0.020074,0.46319,227.22,133.33,0.36688,0.021267,-0.30234,259.11,161.78,0.31808,0.022732,0.030605,301.67,144,0.29835,0.023872,-0.44772,217.89,174.22,0.2676,0.021484,0.16671,319.56,normal
-10.169,5.5011,2.7854,1.515,0.5202,0.18141,0.069205,-0.1015,-0.050456,-0.10946,-0.096697,-0.065527,-0.063641,-0.012798,-8.8271,5.5839,2.5283,1.3677,0.3907,0.20142,0.038224,-0.11761,-0.021001,-0.095824,-0.062569,-0.060704,-0.046265,0.012548,-15.501,5.9546,1.9419,1.3693,0.078082,0.20156,0.14266,-0.20524,0.077674,-0.13345,-0.029785,0.0034186,-0.10096,0.0093801,-16.022,6.0661,2.0344,1.4378,0.16879,0.22053,0.097293,-0.22154,0.055312,-0.18111,-0.038924,0.024487,-0.098278,0.013532,224,2.3241,0.018359,0.02239,602.67,192,1.3808,0.013997,-0.40465,65.867,170.67,0.97159,0.017513,-0.10641,257.6,149.33,0.76763,0.014779,0.089116,292,164.27,0.70781,0.015495,0.23165,474.4,233.6,0.59507,0.016992,0.63871,300,168.53,0.50591,0.017383,-0.25403,334.67,199.47,0.44894,0.019336,0.075492,351.73,228.27,0.39381,0.013477,0.12085,232.67,186.67,0.36138,0.019271,0.021023,337.33,209.07,0.33494,0.017839,-0.043407,340.4,146.13,0.31042,0.023047,0.49444,270.67,204.8,0.26779,0.016536,-0.5049,362.4,188.8,0.22815,0.015234,-0.20877,396,202.67,0.2204,0.019206,0.025684,309.07,normal
-9.3898,6.0325,2.284,1.0502,0.044683,-0.11897,-0.019842,-0.095359,0.030172,-0.054375,-0.093078,-0.057409,-0.05008,-0.012498,-9.3728,5.693,2.5724,1.3261,0.25634,-0.036088,-0.011461,-0.051207,0.044212,0.0060797,0.0007984,-0.033709,-0.048298,-0.0075858,-14.075,5.9534,1.8689,1.0993,-0.0030782,-0.010683,0.14481,-0.10361,-0.01112,-0.056888,-0.010856,-0.0055859,-0.054113,-0.033917,-15.149,6.3825,1.8507,1.1017,-0.025794,-0.028754,0.12788,-0.11113,0.012343,-0.093483,-0.03123,-0.018368,-0.062392,-0.012142,197.05,5.4807,0.016961,0.30104,365.26,173.47,4.0567,0.016293,-0.27078,186.74,179.37,2.6476,0.015625,-0.35847,200.21,168.42,2.2265,0.014597,-0.58901,224,142.32,1.727,0.014854,-0.30577,221.79,154.11,1.6301,0.016036,-0.30044,250.32,212.21,1.4057,0.018709,-0.31471,246.53,165.05,1.2922,0.015625,-0.14378,257.68,178.53,1.1035,0.018041,0.17004,353.79,197.89,0.94367,0.018246,0.25244,317.68,189.47,0.81177,0.017732,0.16296,314.11,201.26,0.78067,0.022975,0.089913,230.53,178.53,0.67371,0.021741,0.54299,312.95,154.95,0.65031,0.024311,0.45553,264.63,116.21,0.55086,0.021896,0.51345,279.26,normal
